region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
12062_Elbe-Elster,0.03436034,RRm,sem,precipitation,mm day-1,10
12063_Havelland,0.05748745,RRm,sem,precipitation,mm day-1,1
12063_Havelland,0.13226995,RRm,sem,precipitation,mm day-1,4
12063_Havelland,0.063119285,RRm,sem,precipitation,mm day-1,7
12063_Havelland,0.041305847,RRm,sem,precipitation,mm day-1,10
12064_Märkisch-Oderland,0.060967725,RRm,sem,precipitation,mm day-1,1
12064_Märkisch-Oderland,0.15198955,RRm,sem,precipitation,mm day-1,4
12064_Märkisch-Oderland,0.07880704,RRm,sem,precipitation,mm day-1,7
12064_Märkisch-Oderland,0.036604214,RRm,sem,precipitation,mm day-1,10
12065_Oberhavel,0.054021142,RRm,sem,precipitation,mm day-1,1
12065_Oberhavel,0.14010806,RRm,sem,precipitation,mm day-1,4
12065_Oberhavel,0.059409413,RRm,sem,precipitation,mm day-1,7
12065_Oberhavel,0.04256503,RRm,sem,precipitation,mm day-1,10
12066_Oberspreewald-Lausitz,0.056243498,RRm,sem,precipitation,mm day-1,1
12066_Oberspreewald-Lausitz,0.16096818,RRm,sem,precipitation,mm day-1,4
12066_Oberspreewald-Lausitz,0.055495203,RRm,sem,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,0.040590856,RRm,sem,precipitation,mm day-1,10
12067_Oder-Spree,0.05707165,RRm,sem,precipitation,mm day-1,1
12067_Oder-Spree,0.15885131,RRm,sem,precipitation,mm day-1,4
12067_Oder-Spree,0.07239478,RRm,sem,precipitation,mm day-1,7
12067_Oder-Spree,0.042712457,RRm,sem,precipitation,mm day-1,10
12068_Ostprignitz-Ruppin,0.054767955,RRm,sem,precipitation,mm day-1,1
12068_Ostprignitz-Ruppin,0.13892366,RRm,sem,precipitation,mm day-1,4
12068_Ostprignitz-Ruppin,0.04935437,RRm,sem,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,0.03578126,RRm,sem,precipitation,mm day-1,10
12069_Potsdam-Mittelmark,0.06056475,RRm,sem,precipitation,mm day-1,1
12069_Potsdam-Mittelmark,0.13661303,RRm,sem,precipitation,mm day-1,4
12069_Potsdam-Mittelmark,0.0620434,RRm,sem,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,0.03428539,RRm,sem,precipitation,mm day-1,10
12070_Prignitz,0.049882002,RRm,sem,precipitation,mm day-1,1
12070_Prignitz,0.13526835,RRm,sem,precipitation,mm day-1,4
12070_Prignitz,0.047816455,RRm,sem,precipitation,mm day-1,7
12070_Prignitz,0.040211316,RRm,sem,precipitation,mm day-1,10
12071_Spree-Neiße,0.058368742,RRm,sem,precipitation,mm day-1,1
12071_Spree-Neiße,0.16413665,RRm,sem,precipitation,mm day-1,4
12071_Spree-Neiße,0.050352067,RRm,sem,precipitation,mm day-1,7
12071_Spree-Neiße,0.04065541,RRm,sem,precipitation,mm day-1,10
12072_Teltow-Fläming,0.057837814,RRm,sem,precipitation,mm day-1,1
12072_Teltow-Fläming,0.14460751,RRm,sem,precipitation,mm day-1,4
12072_Teltow-Fläming,0.06168063,RRm,sem,precipitation,mm day-1,7
12072_Teltow-Fläming,0.03456152,RRm,sem,precipitation,mm day-1,10
12073_Uckermark,0.05597684,RRm,sem,precipitation,mm day-1,1
12073_Uckermark,0.15375592,RRm,sem,precipitation,mm day-1,4
12073_Uckermark,0.07238706,RRm,sem,precipitation,mm day-1,7
12073_Uckermark,0.037615243,RRm,sem,precipitation,mm day-1,10
13003_13072_Region_um_Rostock,0.056141444,RRm,sem,precipitation,mm day-1,1
13003_13072_Region_um_Rostock,0.13427283,RRm,sem,precipitation,mm day-1,4
13003_13072_Region_um_Rostock,0.0786182,RRm,sem,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,0.05450259,RRm,sem,precipitation,mm day-1,10
13003_Rostock,0.06441796,RRm,sem,precipitation,mm day-1,1
13003_Rostock,0.13505733,RRm,sem,precipitation,mm day-1,4
13003_Rostock,0.09084718,RRm,sem,precipitation,mm day-1,7
13003_Rostock,0.08580859,RRm,sem,precipitation,mm day-1,10
13004_13076_13074_Region_um_Schwerin,0.05066888,RRm,sem,precipitation,mm day-1,1
13004_13076_13074_Region_um_Schwerin,0.13779628,RRm,sem,precipitation,mm day-1,4
13004_13076_13074_Region_um_Schwerin,0.07495967,RRm,sem,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,0.044661395,RRm,sem,precipitation,mm day-1,10
13004_Schwerin,0.047341336,RRm,sem,precipitation,mm day-1,1
13004_Schwerin,0.137359,RRm,sem,precipitation,mm day-1,4
13004_Schwerin,0.074813776,RRm,sem,precipitation,mm day-1,7
13004_Schwerin,0.041004185,RRm,sem,precipitation,mm day-1,10
13071_Mecklenburgische Seenplatte,0.053064413,RRm,sem,precipitation,mm day-1,1
13071_Mecklenburgische Seenplatte,0.150577,RRm,sem,precipitation,mm day-1,4
13071_Mecklenburgische Seenplatte,0.07666864,RRm,sem,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,0.037691962,RRm,sem,precipitation,mm day-1,10
13072_Rostock,0.05571287,RRm,sem,precipitation,mm day-1,1
13072_Rostock,0.13423218,RRm,sem,precipitation,mm day-1,4
13072_Rostock,0.077984944,RRm,sem,precipitation,mm day-1,7
13072_Rostock,0.05288147,RRm,sem,precipitation,mm day-1,10
13073_Vorpommern-Rügen,0.0795893,RRm,sem,precipitation,mm day-1,1
13073_Vorpommern-Rügen,0.1364079,RRm,sem,precipitation,mm day-1,4
13073_Vorpommern-Rügen,0.11259323,RRm,sem,precipitation,mm day-1,7
13073_Vorpommern-Rügen,0.07854365,RRm,sem,precipitation,mm day-1,10
13074_Nordwestmecklenburg,0.054133344,RRm,sem,precipitation,mm day-1,1
13074_Nordwestmecklenburg,0.140369,RRm,sem,precipitation,mm day-1,4
13074_Nordwestmecklenburg,0.087832615,RRm,sem,precipitation,mm day-1,7
13074_Nordwestmecklenburg,0.049236167,RRm,sem,precipitation,mm day-1,10
13075_Vorpommern-Greifswald,0.061849467,RRm,sem,precipitation,mm day-1,1
13075_Vorpommern-Greifswald,0.16371714,RRm,sem,precipitation,mm day-1,4
13075_Vorpommern-Greifswald,0.0799935,RRm,sem,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,0.030878633,RRm,sem,precipitation,mm day-1,10
13076_Ludwigslust-Parchim,0.049211394,RRm,sem,precipitation,mm day-1,1
13076_Ludwigslust-Parchim,0.13665862,RRm,sem,precipitation,mm day-1,4
13076_Ludwigslust-Parchim,0.0692116,RRm,sem,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,0.042716734,RRm,sem,precipitation,mm day-1,10
14511_14524_14521_14522_Region_um_Chemnitz,0.037955634,RRm,sem,precipitation,mm day-1,1
14511_14524_14521_14522_Region_um_Chemnitz,0.19353525,RRm,sem,precipitation,mm day-1,4
14511_14524_14521_14522_Region_um_Chemnitz,0.02753781,RRm,sem,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,0.03542404,RRm,sem,precipitation,mm day-1,10
14511_Chemnitz,0.041133173,RRm,sem,precipitation,mm day-1,1
14511_Chemnitz,0.20490552,RRm,sem,precipitation,mm day-1,4
14511_Chemnitz,0.022482453,RRm,sem,precipitation,mm day-1,7
14511_Chemnitz,0.036345247,RRm,sem,precipitation,mm day-1,10
14521_Erzgebirgskreis,0.029996255,RRm,sem,precipitation,mm day-1,1
14521_Erzgebirgskreis,0.19993961,RRm,sem,precipitation,mm day-1,4
14521_Erzgebirgskreis,0.023940567,RRm,sem,precipitation,mm day-1,7
14521_Erzgebirgskreis,0.025687184,RRm,sem,precipitation,mm day-1,10
14522_Mittelsachsen,0.03981389,RRm,sem,precipitation,mm day-1,1
14522_Mittelsachsen,0.18400823,RRm,sem,precipitation,mm day-1,4
14522_Mittelsachsen,0.03035783,RRm,sem,precipitation,mm day-1,7
14522_Mittelsachsen,0.036739625,RRm,sem,precipitation,mm day-1,10
14523_Vogtlandkreis,0.032820873,RRm,sem,precipitation,mm day-1,1
14523_Vogtlandkreis,0.17597637,RRm,sem,precipitation,mm day-1,4
14523_Vogtlandkreis,0.022906106,RRm,sem,precipitation,mm day-1,7
14523_Vogtlandkreis,0.038585834,RRm,sem,precipitation,mm day-1,10
14524_Zwickau,0.0485868,RRm,sem,precipitation,mm day-1,1
14524_Zwickau,0.199709,RRm,sem,precipitation,mm day-1,4
14524_Zwickau,0.029413566,RRm,sem,precipitation,mm day-1,7
14524_Zwickau,0.051247522,RRm,sem,precipitation,mm day-1,10
14612_14627_14625_14628_Region_um_Dresden,0.049771212,RRm,sem,precipitation,mm day-1,1
14612_14627_14625_14628_Region_um_Dresden,0.17424873,RRm,sem,precipitation,mm day-1,4
14612_14627_14625_14628_Region_um_Dresden,0.05359588,RRm,sem,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,0.04060528,RRm,sem,precipitation,mm day-1,10
14612_Dresden,0.05137047,RRm,sem,precipitation,mm day-1,1
14612_Dresden,0.18695942,RRm,sem,precipitation,mm day-1,4
14612_Dresden,0.053526804,RRm,sem,precipitation,mm day-1,7
14612_Dresden,0.050886814,RRm,sem,precipitation,mm day-1,10
14625_Bautzen,0.05146493,RRm,sem,precipitation,mm day-1,1
14625_Bautzen,0.16859227,RRm,sem,precipitation,mm day-1,4
14625_Bautzen,0.060437415,RRm,sem,precipitation,mm day-1,7
14625_Bautzen,0.040508956,RRm,sem,precipitation,mm day-1,10
14626_Görlitz,0.059483718,RRm,sem,precipitation,mm day-1,1
14626_Görlitz,0.16160995,RRm,sem,precipitation,mm day-1,4
14626_Görlitz,0.063771516,RRm,sem,precipitation,mm day-1,7
14626_Görlitz,0.048585743,RRm,sem,precipitation,mm day-1,10
14627_Meißen,0.048633084,RRm,sem,precipitation,mm day-1,1
14627_Meißen,0.16857335,RRm,sem,precipitation,mm day-1,4
14627_Meißen,0.045910813,RRm,sem,precipitation,mm day-1,7
14627_Meißen,0.0377727,RRm,sem,precipitation,mm day-1,10
14628_Sächsische Schweiz-Osterzgebirge,0.047987964,RRm,sem,precipitation,mm day-1,1
14628_Sächsische Schweiz-Osterzgebirge,0.18485992,RRm,sem,precipitation,mm day-1,4
14628_Sächsische Schweiz-Osterzgebirge,0.05040179,RRm,sem,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,0.041155584,RRm,sem,precipitation,mm day-1,10
14713_14729_14730_Region_um_Leipzig,0.055625636,RRm,sem,precipitation,mm day-1,1
14713_14729_14730_Region_um_Leipzig,0.15282641,RRm,sem,precipitation,mm day-1,4
14713_14729_14730_Region_um_Leipzig,0.040384103,RRm,sem,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,0.03743051,RRm,sem,precipitation,mm day-1,10
14713_Leipzig,0.059183665,RRm,sem,precipitation,mm day-1,1
14713_Leipzig,0.14627638,RRm,sem,precipitation,mm day-1,4
14713_Leipzig,0.054138344,RRm,sem,precipitation,mm day-1,7
14713_Leipzig,0.045162268,RRm,sem,precipitation,mm day-1,10
14729_Leipzig,0.05575759,RRm,sem,precipitation,mm day-1,1
14729_Leipzig,0.15602289,RRm,sem,precipitation,mm day-1,4
14729_Leipzig,0.037519697,RRm,sem,precipitation,mm day-1,7
14729_Leipzig,0.041830733,RRm,sem,precipitation,mm day-1,10
14730_Nordsachsen,0.055002518,RRm,sem,precipitation,mm day-1,1
14730_Nordsachsen,0.15120155,RRm,sem,precipitation,mm day-1,4
14730_Nordsachsen,0.04069493,RRm,sem,precipitation,mm day-1,7
14730_Nordsachsen,0.032761034,RRm,sem,precipitation,mm day-1,10
15001_15091_15082_Region_um_Dessau-Rolau,0.0670317,RRm,sem,precipitation,mm day-1,1
15001_15091_15082_Region_um_Dessau-Rolau,0.14373711,RRm,sem,precipitation,mm day-1,4
15001_15091_15082_Region_um_Dessau-Rolau,0.057292946,RRm,sem,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,0.035329383,RRm,sem,precipitation,mm day-1,10
15001_Dessau-Roßlau,0.07235323,RRm,sem,precipitation,mm day-1,1
15001_Dessau-Roßlau,0.14323106,RRm,sem,precipitation,mm day-1,4
15001_Dessau-Roßlau,0.06131567,RRm,sem,precipitation,mm day-1,7
15001_Dessau-Roßlau,0.03805598,RRm,sem,precipitation,mm day-1,10
15002_15088_Region_um_Halle_(Saale),0.06622414,RRm,sem,precipitation,mm day-1,1
15002_15088_Region_um_Halle_(Saale),0.13468786,RRm,sem,precipitation,mm day-1,4
15002_15088_Region_um_Halle_(Saale),0.05866379,RRm,sem,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),0.033454023,RRm,sem,precipitation,mm day-1,10
15002_Halle (Saale),0.06662591,RRm,sem,precipitation,mm day-1,1
15002_Halle (Saale),0.13569167,RRm,sem,precipitation,mm day-1,4
15002_Halle (Saale),0.06142106,RRm,sem,precipitation,mm day-1,7
15002_Halle (Saale),0.03954094,RRm,sem,precipitation,mm day-1,10
15003_15083_15089_15086_Region_um_Magdeburg,0.076340646,RRm,sem,precipitation,mm day-1,1
15003_15083_15089_15086_Region_um_Magdeburg,0.13129061,RRm,sem,precipitation,mm day-1,4
15003_15083_15089_15086_Region_um_Magdeburg,0.055120736,RRm,sem,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,0.029677507,RRm,sem,precipitation,mm day-1,10
15003_Magdeburg,0.08001852,RRm,sem,precipitation,mm day-1,1
15003_Magdeburg,0.12819098,RRm,sem,precipitation,mm day-1,4
15003_Magdeburg,0.049368583,RRm,sem,precipitation,mm day-1,7
15003_Magdeburg,0.027516592,RRm,sem,precipitation,mm day-1,10
15081_Altmarkkreis Salzwedel,0.06751586,RRm,sem,precipitation,mm day-1,1
15081_Altmarkkreis Salzwedel,0.12889887,RRm,sem,precipitation,mm day-1,4
15081_Altmarkkreis Salzwedel,0.054576166,RRm,sem,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,0.034322403,RRm,sem,precipitation,mm day-1,10
15082_Anhalt-Bitterfeld,0.070954576,RRm,sem,precipitation,mm day-1,1
15082_Anhalt-Bitterfeld,0.1415475,RRm,sem,precipitation,mm day-1,4
15082_Anhalt-Bitterfeld,0.060725402,RRm,sem,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,0.03787862,RRm,sem,precipitation,mm day-1,10
15083_Börde,0.076986864,RRm,sem,precipitation,mm day-1,1
15083_Börde,0.13097364,RRm,sem,precipitation,mm day-1,4
15083_Börde,0.04887928,RRm,sem,precipitation,mm day-1,7
15083_Börde,0.026799407,RRm,sem,precipitation,mm day-1,10
15084_Burgenlandkreis,0.061704446,RRm,sem,precipitation,mm day-1,1
15084_Burgenlandkreis,0.14504683,RRm,sem,precipitation,mm day-1,4
15084_Burgenlandkreis,0.046032034,RRm,sem,precipitation,mm day-1,7
15084_Burgenlandkreis,0.028062627,RRm,sem,precipitation,mm day-1,10
15085_Harz,0.055523224,RRm,sem,precipitation,mm day-1,1
15085_Harz,0.14900863,RRm,sem,precipitation,mm day-1,4
15085_Harz,0.05300532,RRm,sem,precipitation,mm day-1,7
15085_Harz,0.008255749,RRm,sem,precipitation,mm day-1,10
15086_Jerichower Land,0.06946879,RRm,sem,precipitation,mm day-1,1
15086_Jerichower Land,0.12870957,RRm,sem,precipitation,mm day-1,4
15086_Jerichower Land,0.055022817,RRm,sem,precipitation,mm day-1,7
15086_Jerichower Land,0.03555383,RRm,sem,precipitation,mm day-1,10
15087_Mansfeld-Südharz,0.06382806,RRm,sem,precipitation,mm day-1,1
15087_Mansfeld-Südharz,0.13396607,RRm,sem,precipitation,mm day-1,4
15087_Mansfeld-Südharz,0.06957358,RRm,sem,precipitation,mm day-1,7
15087_Mansfeld-Südharz,0.02901906,RRm,sem,precipitation,mm day-1,10
15088_Saalekreis,0.06618474,RRm,sem,precipitation,mm day-1,1
15088_Saalekreis,0.13458937,RRm,sem,precipitation,mm day-1,4
15088_Saalekreis,0.058393322,RRm,sem,precipitation,mm day-1,7
15088_Saalekreis,0.032857075,RRm,sem,precipitation,mm day-1,10
15089_Salzlandkreis,0.0823249,RRm,sem,precipitation,mm day-1,1
15089_Salzlandkreis,0.13506307,RRm,sem,precipitation,mm day-1,4
15089_Salzlandkreis,0.06625346,RRm,sem,precipitation,mm day-1,7
15089_Salzlandkreis,0.028245414,RRm,sem,precipitation,mm day-1,10
15090_Stendal,0.062311165,RRm,sem,precipitation,mm day-1,1
15090_Stendal,0.12799792,RRm,sem,precipitation,mm day-1,4
15090_Stendal,0.048532713,RRm,sem,precipitation,mm day-1,7
15090_Stendal,0.03486026,RRm,sem,precipitation,mm day-1,10
15091_Wittenberg,0.06342848,RRm,sem,precipitation,mm day-1,1
15091_Wittenberg,0.14543356,RRm,sem,precipitation,mm day-1,4
15091_Wittenberg,0.054221105,RRm,sem,precipitation,mm day-1,7
15091_Wittenberg,0.033081334,RRm,sem,precipitation,mm day-1,10
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.0478556,RRm,sem,precipitation,mm day-1,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.15395407,RRm,sem,precipitation,mm day-1,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.03912481,RRm,sem,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.017406305,RRm,sem,precipitation,mm day-1,10
16051_Erfurt,0.060527876,RRm,sem,precipitation,mm day-1,1
16051_Erfurt,0.14856954,RRm,sem,precipitation,mm day-1,4
16051_Erfurt,0.04438294,RRm,sem,precipitation,mm day-1,7
16051_Erfurt,0.025552701,RRm,sem,precipitation,mm day-1,10
16052_16076_15084_16074_Region_um_Gera,0.061259102,RRm,sem,precipitation,mm day-1,1
16052_16076_15084_16074_Region_um_Gera,0.15291268,RRm,sem,precipitation,mm day-1,4
16052_16076_15084_16074_Region_um_Gera,0.044557095,RRm,sem,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,0.03127116,RRm,sem,precipitation,mm day-1,10
16052_Gera,0.062720336,RRm,sem,precipitation,mm day-1,1
16052_Gera,0.15683174,RRm,sem,precipitation,mm day-1,4
16052_Gera,0.04334862,RRm,sem,precipitation,mm day-1,7
16052_Gera,0.03547528,RRm,sem,precipitation,mm day-1,10
16053_16074_16071_16055_Region_um_Jena,0.064582705,RRm,sem,precipitation,mm day-1,1
16053_16074_16071_16055_Region_um_Jena,0.15631264,RRm,sem,precipitation,mm day-1,4
16053_16074_16071_16055_Region_um_Jena,0.04244255,RRm,sem,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,0.029197171,RRm,sem,precipitation,mm day-1,10
16053_Jena,0.068385154,RRm,sem,precipitation,mm day-1,1
16053_Jena,0.1548168,RRm,sem,precipitation,mm day-1,4
16053_Jena,0.045062173,RRm,sem,precipitation,mm day-1,7
16053_Jena,0.034989674,RRm,sem,precipitation,mm day-1,10
16054_16066_16069_16070_Region_um_Suhl,0.030306367,RRm,sem,precipitation,mm day-1,1
16054_16066_16069_16070_Region_um_Suhl,0.15574756,RRm,sem,precipitation,mm day-1,4
16054_16066_16069_16070_Region_um_Suhl,0.007939723,RRm,sem,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,0.019058127,RRm,sem,precipitation,mm day-1,10
16054_Suhl,-0.0043261386,RRm,sem,precipitation,mm day-1,1
16054_Suhl,0.1740443,RRm,sem,precipitation,mm day-1,4
16054_Suhl,-0.02321109,RRm,sem,precipitation,mm day-1,7
16054_Suhl,0.0067837844,RRm,sem,precipitation,mm day-1,10
16055_16071_Region_um_Weimar,0.06609145,RRm,sem,precipitation,mm day-1,1
16055_16071_Region_um_Weimar,0.15930603,RRm,sem,precipitation,mm day-1,4
16055_16071_Region_um_Weimar,0.040790103,RRm,sem,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,0.025203034,RRm,sem,precipitation,mm day-1,10
16055_Weimar,0.06695045,RRm,sem,precipitation,mm day-1,1
16055_Weimar,0.15790835,RRm,sem,precipitation,mm day-1,4
16055_Weimar,0.03286676,RRm,sem,precipitation,mm day-1,7
16055_Weimar,0.022131512,RRm,sem,precipitation,mm day-1,10
16056_16063_06636_Region_um_Eisenach,0.05815284,RRm,sem,precipitation,mm day-1,1
16056_16063_06636_Region_um_Eisenach,0.14297917,RRm,sem,precipitation,mm day-1,4
16056_16063_06636_Region_um_Eisenach,0.036561474,RRm,sem,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,0.019995535,RRm,sem,precipitation,mm day-1,10
16056_Eisenach,0.03957751,RRm,sem,precipitation,mm day-1,1
16056_Eisenach,0.13797438,RRm,sem,precipitation,mm day-1,4
16056_Eisenach,0.051245105,RRm,sem,precipitation,mm day-1,7
16056_Eisenach,0.019570263,RRm,sem,precipitation,mm day-1,10
16061_Eichsfeld,0.067063704,RRm,sem,precipitation,mm day-1,1
16061_Eichsfeld,0.13740472,RRm,sem,precipitation,mm day-1,4
16061_Eichsfeld,0.03461687,RRm,sem,precipitation,mm day-1,7
16061_Eichsfeld,0.022395667,RRm,sem,precipitation,mm day-1,10
16062_Nordhausen,0.06377215,RRm,sem,precipitation,mm day-1,1
16062_Nordhausen,0.12853183,RRm,sem,precipitation,mm day-1,4
16062_Nordhausen,0.049217235,RRm,sem,precipitation,mm day-1,7
16062_Nordhausen,0.028870393,RRm,sem,precipitation,mm day-1,10
16063_Wartburgkreis,0.051313344,RRm,sem,precipitation,mm day-1,1
16063_Wartburgkreis,0.1468807,RRm,sem,precipitation,mm day-1,4
16063_Wartburgkreis,0.03633243,RRm,sem,precipitation,mm day-1,7
16063_Wartburgkreis,0.022355778,RRm,sem,precipitation,mm day-1,10
16064_Unstrut-Hainich-Kreis,0.06535408,RRm,sem,precipitation,mm day-1,1
16064_Unstrut-Hainich-Kreis,0.13288626,RRm,sem,precipitation,mm day-1,4
16064_Unstrut-Hainich-Kreis,0.056133788,RRm,sem,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,0.021167621,RRm,sem,precipitation,mm day-1,10
16065_Kyffhäuserkreis,0.07393215,RRm,sem,precipitation,mm day-1,1
16065_Kyffhäuserkreis,0.1326092,RRm,sem,precipitation,mm day-1,4
16065_Kyffhäuserkreis,0.059658352,RRm,sem,precipitation,mm day-1,7
16065_Kyffhäuserkreis,0.02160263,RRm,sem,precipitation,mm day-1,10
16066_Schmalkalden-Meiningen,0.04035878,RRm,sem,precipitation,mm day-1,1
16066_Schmalkalden-Meiningen,0.15491149,RRm,sem,precipitation,mm day-1,4
16066_Schmalkalden-Meiningen,0.0075209434,RRm,sem,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,0.020307573,RRm,sem,precipitation,mm day-1,10
16067_Gotha,0.032624792,RRm,sem,precipitation,mm day-1,1
16067_Gotha,0.15427954,RRm,sem,precipitation,mm day-1,4
16067_Gotha,0.037971694,RRm,sem,precipitation,mm day-1,7
16067_Gotha,0.008719409,RRm,sem,precipitation,mm day-1,10
16068_Sömmerda,0.065188885,RRm,sem,precipitation,mm day-1,1
16068_Sömmerda,0.14330739,RRm,sem,precipitation,mm day-1,4
16068_Sömmerda,0.04915174,RRm,sem,precipitation,mm day-1,7
16068_Sömmerda,0.024827646,RRm,sem,precipitation,mm day-1,10
16069_Hildburghausen,0.028152732,RRm,sem,precipitation,mm day-1,1
16069_Hildburghausen,0.15010172,RRm,sem,precipitation,mm day-1,4
16069_Hildburghausen,-0.002684405,RRm,sem,precipitation,mm day-1,7
16069_Hildburghausen,0.028273907,RRm,sem,precipitation,mm day-1,10
16070_Ilm-Kreis,0.023709558,RRm,sem,precipitation,mm day-1,1
16070_Ilm-Kreis,0.16019575,RRm,sem,precipitation,mm day-1,4
16070_Ilm-Kreis,0.02672753,RRm,sem,precipitation,mm day-1,7
16070_Ilm-Kreis,0.008702337,RRm,sem,precipitation,mm day-1,10
16071_Weimarer Land,0.065992974,RRm,sem,precipitation,mm day-1,1
16071_Weimarer Land,0.15946622,RRm,sem,precipitation,mm day-1,4
16071_Weimarer Land,0.041697957,RRm,sem,precipitation,mm day-1,7
16071_Weimarer Land,0.02555503,RRm,sem,precipitation,mm day-1,10
16072_Sonneberg,-0.0046611,RRm,sem,precipitation,mm day-1,1
16072_Sonneberg,0.15497033,RRm,sem,precipitation,mm day-1,4
16072_Sonneberg,-0.009625037,RRm,sem,precipitation,mm day-1,7
16072_Sonneberg,0.024537973,RRm,sem,precipitation,mm day-1,10
16073_Saalfeld-Rudolstadt,0.02912359,RRm,sem,precipitation,mm day-1,1
16073_Saalfeld-Rudolstadt,0.16040348,RRm,sem,precipitation,mm day-1,4
16073_Saalfeld-Rudolstadt,0.035413735,RRm,sem,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,0.020932259,RRm,sem,precipitation,mm day-1,10
16074_Saale-Holzland-Kreis,0.062377345,RRm,sem,precipitation,mm day-1,1
16074_Saale-Holzland-Kreis,0.15327182,RRm,sem,precipitation,mm day-1,4
16074_Saale-Holzland-Kreis,0.04385654,RRm,sem,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,0.032694135,RRm,sem,precipitation,mm day-1,10
16075_Saale-Orla-Kreis,0.03893467,RRm,sem,precipitation,mm day-1,1
16075_Saale-Orla-Kreis,0.16330872,RRm,sem,precipitation,mm day-1,4
16075_Saale-Orla-Kreis,0.04402481,RRm,sem,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,0.027019992,RRm,sem,precipitation,mm day-1,10
16076_Greiz,0.059175212,RRm,sem,precipitation,mm day-1,1
16076_Greiz,0.16481212,RRm,sem,precipitation,mm day-1,4
16076_Greiz,0.04302327,RRm,sem,precipitation,mm day-1,7
16076_Greiz,0.034409128,RRm,sem,precipitation,mm day-1,10
16077_Altenburger Land,0.05719184,RRm,sem,precipitation,mm day-1,1
16077_Altenburger Land,0.16896401,RRm,sem,precipitation,mm day-1,4
16077_Altenburger Land,0.04047543,RRm,sem,precipitation,mm day-1,7
16077_Altenburger Land,0.040958468,RRm,sem,precipitation,mm day-1,10
