region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
15091_Wittenberg,0.4937283992767334,RRm,sem,precipitation,mm day-1,4
15091_Wittenberg,0.4959430694580078,RRm,sem,precipitation,mm day-1,7
15091_Wittenberg,0.2540096044540405,RRm,sem,precipitation,mm day-1,10
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.33503055572509766,RRm,sem,precipitation,mm day-1,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.6417529582977295,RRm,sem,precipitation,mm day-1,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.7896435260772705,RRm,sem,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.35396575927734375,RRm,sem,precipitation,mm day-1,10
16051_Erfurt,0.3115699291229248,RRm,sem,precipitation,mm day-1,1
16051_Erfurt,0.5986777544021606,RRm,sem,precipitation,mm day-1,4
16051_Erfurt,0.7973155975341797,RRm,sem,precipitation,mm day-1,7
16051_Erfurt,0.341641902923584,RRm,sem,precipitation,mm day-1,10
16052_16076_15084_16074_Region_um_Gera,0.3036532402038574,RRm,sem,precipitation,mm day-1,1
16052_16076_15084_16074_Region_um_Gera,0.614808201789856,RRm,sem,precipitation,mm day-1,4
16052_16076_15084_16074_Region_um_Gera,0.7056076526641846,RRm,sem,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,0.2992863655090332,RRm,sem,precipitation,mm day-1,10
16052_Gera,0.30522823333740234,RRm,sem,precipitation,mm day-1,1
16052_Gera,0.586074709892273,RRm,sem,precipitation,mm day-1,4
16052_Gera,0.6648600101470947,RRm,sem,precipitation,mm day-1,7
16052_Gera,0.36187565326690674,RRm,sem,precipitation,mm day-1,10
16053_16074_16071_16055_Region_um_Jena,0.32441627979278564,RRm,sem,precipitation,mm day-1,1
16053_16074_16071_16055_Region_um_Jena,0.6636439561843872,RRm,sem,precipitation,mm day-1,4
16053_16074_16071_16055_Region_um_Jena,0.8104610443115234,RRm,sem,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,0.3514432907104492,RRm,sem,precipitation,mm day-1,10
16053_Jena,0.3503772020339966,RRm,sem,precipitation,mm day-1,1
16053_Jena,0.6365121603012085,RRm,sem,precipitation,mm day-1,4
16053_Jena,0.8255350589752197,RRm,sem,precipitation,mm day-1,7
16053_Jena,0.34773004055023193,RRm,sem,precipitation,mm day-1,10
16054_16066_16069_16070_Region_um_Suhl,0.4448772668838501,RRm,sem,precipitation,mm day-1,1
16054_16066_16069_16070_Region_um_Suhl,0.5493135452270508,RRm,sem,precipitation,mm day-1,4
16054_16066_16069_16070_Region_um_Suhl,0.7679598331451416,RRm,sem,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,0.3758964538574219,RRm,sem,precipitation,mm day-1,10
16054_Suhl,0.6711864471435547,RRm,sem,precipitation,mm day-1,1
16054_Suhl,0.7127711772918701,RRm,sem,precipitation,mm day-1,4
16054_Suhl,0.937781810760498,RRm,sem,precipitation,mm day-1,7
16054_Suhl,0.49068403244018555,RRm,sem,precipitation,mm day-1,10
16055_16071_Region_um_Weimar,0.3251521587371826,RRm,sem,precipitation,mm day-1,1
16055_16071_Region_um_Weimar,0.6854227781295776,RRm,sem,precipitation,mm day-1,4
16055_16071_Region_um_Weimar,0.852454423904419,RRm,sem,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,0.36350202560424805,RRm,sem,precipitation,mm day-1,10
16055_Weimar,0.37921929359436035,RRm,sem,precipitation,mm day-1,1
16055_Weimar,0.6889599561691284,RRm,sem,precipitation,mm day-1,4
16055_Weimar,0.8948643207550049,RRm,sem,precipitation,mm day-1,7
16055_Weimar,0.3549814224243164,RRm,sem,precipitation,mm day-1,10
16056_16063_06636_Region_um_Eisenach,0.39351487159729004,RRm,sem,precipitation,mm day-1,1
16056_16063_06636_Region_um_Eisenach,0.442150354385376,RRm,sem,precipitation,mm day-1,4
16056_16063_06636_Region_um_Eisenach,0.5791218280792236,RRm,sem,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,0.3458164930343628,RRm,sem,precipitation,mm day-1,10
16056_Eisenach,0.36948204040527344,RRm,sem,precipitation,mm day-1,1
16056_Eisenach,0.5018525123596191,RRm,sem,precipitation,mm day-1,4
16056_Eisenach,0.59086012840271,RRm,sem,precipitation,mm day-1,7
16056_Eisenach,0.34593141078948975,RRm,sem,precipitation,mm day-1,10
16061_Eichsfeld,0.3726794719696045,RRm,sem,precipitation,mm day-1,1
16061_Eichsfeld,0.44407033920288086,RRm,sem,precipitation,mm day-1,4
16061_Eichsfeld,0.5556879043579102,RRm,sem,precipitation,mm day-1,7
16061_Eichsfeld,0.3664131164550781,RRm,sem,precipitation,mm day-1,10
16062_Nordhausen,0.36571455001831055,RRm,sem,precipitation,mm day-1,1
16062_Nordhausen,0.39326953887939453,RRm,sem,precipitation,mm day-1,4
16062_Nordhausen,0.6134035587310791,RRm,sem,precipitation,mm day-1,7
16062_Nordhausen,0.3214704990386963,RRm,sem,precipitation,mm day-1,10
16063_Wartburgkreis,0.39508605003356934,RRm,sem,precipitation,mm day-1,1
16063_Wartburgkreis,0.4908480644226074,RRm,sem,precipitation,mm day-1,4
16063_Wartburgkreis,0.6376149654388428,RRm,sem,precipitation,mm day-1,7
16063_Wartburgkreis,0.3373812437057495,RRm,sem,precipitation,mm day-1,10
16064_Unstrut-Hainich-Kreis,0.366121768951416,RRm,sem,precipitation,mm day-1,1
16064_Unstrut-Hainich-Kreis,0.46628808975219727,RRm,sem,precipitation,mm day-1,4
16064_Unstrut-Hainich-Kreis,0.5216288566589355,RRm,sem,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,0.2718472480773926,RRm,sem,precipitation,mm day-1,10
16065_Kyffhäuserkreis,0.3534576892852783,RRm,sem,precipitation,mm day-1,1
16065_Kyffhäuserkreis,0.4757734537124634,RRm,sem,precipitation,mm day-1,4
16065_Kyffhäuserkreis,0.6777427196502686,RRm,sem,precipitation,mm day-1,7
16065_Kyffhäuserkreis,0.30570507049560547,RRm,sem,precipitation,mm day-1,10
16066_Schmalkalden-Meiningen,0.47053515911102295,RRm,sem,precipitation,mm day-1,1
16066_Schmalkalden-Meiningen,0.517040491104126,RRm,sem,precipitation,mm day-1,4
16066_Schmalkalden-Meiningen,0.7147588729858398,RRm,sem,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,0.3562157154083252,RRm,sem,precipitation,mm day-1,10
16067_Gotha,0.36549806594848633,RRm,sem,precipitation,mm day-1,1
16067_Gotha,0.6501102447509766,RRm,sem,precipitation,mm day-1,4
16067_Gotha,0.706240177154541,RRm,sem,precipitation,mm day-1,7
16067_Gotha,0.3533942699432373,RRm,sem,precipitation,mm day-1,10
16068_Sömmerda,0.33656132221221924,RRm,sem,precipitation,mm day-1,1
16068_Sömmerda,0.5497621297836304,RRm,sem,precipitation,mm day-1,4
16068_Sömmerda,0.7811174392700195,RRm,sem,precipitation,mm day-1,7
16068_Sömmerda,0.3104513883590698,RRm,sem,precipitation,mm day-1,10
16069_Hildburghausen,0.5369329452514648,RRm,sem,precipitation,mm day-1,1
16069_Hildburghausen,0.5467777252197266,RRm,sem,precipitation,mm day-1,4
16069_Hildburghausen,0.7633953094482422,RRm,sem,precipitation,mm day-1,7
16069_Hildburghausen,0.4560980796813965,RRm,sem,precipitation,mm day-1,10
16070_Ilm-Kreis,0.34105920791625977,RRm,sem,precipitation,mm day-1,1
16070_Ilm-Kreis,0.6908493041992188,RRm,sem,precipitation,mm day-1,4
16070_Ilm-Kreis,0.8239245414733887,RRm,sem,precipitation,mm day-1,7
16070_Ilm-Kreis,0.39213085174560547,RRm,sem,precipitation,mm day-1,10
16071_Weimarer Land,0.324892520904541,RRm,sem,precipitation,mm day-1,1
16071_Weimarer Land,0.6850172281265259,RRm,sem,precipitation,mm day-1,4
16071_Weimarer Land,0.8475937843322754,RRm,sem,precipitation,mm day-1,7
16071_Weimarer Land,0.36447834968566895,RRm,sem,precipitation,mm day-1,10
16072_Sonneberg,0.5759291648864746,RRm,sem,precipitation,mm day-1,1
16072_Sonneberg,0.6042599678039551,RRm,sem,precipitation,mm day-1,4
16072_Sonneberg,0.7646782398223877,RRm,sem,precipitation,mm day-1,7
16072_Sonneberg,0.5108189582824707,RRm,sem,precipitation,mm day-1,10
16073_Saalfeld-Rudolstadt,0.33292245864868164,RRm,sem,precipitation,mm day-1,1
16073_Saalfeld-Rudolstadt,0.6856412887573242,RRm,sem,precipitation,mm day-1,4
16073_Saalfeld-Rudolstadt,0.7292304039001465,RRm,sem,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,0.35926270484924316,RRm,sem,precipitation,mm day-1,10
16074_Saale-Holzland-Kreis,0.3238118886947632,RRm,sem,precipitation,mm day-1,1
16074_Saale-Holzland-Kreis,0.6439197063446045,RRm,sem,precipitation,mm day-1,4
16074_Saale-Holzland-Kreis,0.7624783515930176,RRm,sem,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,0.3388524055480957,RRm,sem,precipitation,mm day-1,10
16075_Saale-Orla-Kreis,0.3592658042907715,RRm,sem,precipitation,mm day-1,1
16075_Saale-Orla-Kreis,0.6609127521514893,RRm,sem,precipitation,mm day-1,4
16075_Saale-Orla-Kreis,0.6811492443084717,RRm,sem,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,0.32915282249450684,RRm,sem,precipitation,mm day-1,10
16076_Greiz,0.33042192459106445,RRm,sem,precipitation,mm day-1,1
16076_Greiz,0.6150107383728027,RRm,sem,precipitation,mm day-1,4
16076_Greiz,0.6611108779907227,RRm,sem,precipitation,mm day-1,7
16076_Greiz,0.35969388484954834,RRm,sem,precipitation,mm day-1,10
16077_Altenburger Land,0.378676176071167,RRm,sem,precipitation,mm day-1,1
16077_Altenburger Land,0.571204662322998,RRm,sem,precipitation,mm day-1,4
16077_Altenburger Land,0.648033857345581,RRm,sem,precipitation,mm day-1,7
16077_Altenburger Land,0.388124942779541,RRm,sem,precipitation,mm day-1,10
