region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
15003_Magdeburg,-0.21327590942382812,RRm,sem,precipitation,mm day-1,4
15003_Magdeburg,-0.30498576164245605,RRm,sem,precipitation,mm day-1,7
15003_Magdeburg,-0.3352252244949341,RRm,sem,precipitation,mm day-1,10
15081_Altmarkkreis Salzwedel,-0.2519798278808594,RRm,sem,precipitation,mm day-1,1
15081_Altmarkkreis Salzwedel,-0.11497151851654053,RRm,sem,precipitation,mm day-1,4
15081_Altmarkkreis Salzwedel,-0.24066567420959473,RRm,sem,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,-0.2851097583770752,RRm,sem,precipitation,mm day-1,10
15082_Anhalt-Bitterfeld,-0.3034036159515381,RRm,sem,precipitation,mm day-1,1
15082_Anhalt-Bitterfeld,-0.1803053617477417,RRm,sem,precipitation,mm day-1,4
15082_Anhalt-Bitterfeld,-0.32619619369506836,RRm,sem,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,-0.36575543880462646,RRm,sem,precipitation,mm day-1,10
15083_Börde,-0.24053359031677246,RRm,sem,precipitation,mm day-1,1
15083_Börde,-0.15475845336914062,RRm,sem,precipitation,mm day-1,4
15083_Börde,-0.3039405345916748,RRm,sem,precipitation,mm day-1,7
15083_Börde,-0.31018924713134766,RRm,sem,precipitation,mm day-1,10
15084_Burgenlandkreis,-0.24220585823059082,RRm,sem,precipitation,mm day-1,1
15084_Burgenlandkreis,-0.1080775260925293,RRm,sem,precipitation,mm day-1,4
15084_Burgenlandkreis,-0.4454035758972168,RRm,sem,precipitation,mm day-1,7
15084_Burgenlandkreis,-0.2954326868057251,RRm,sem,precipitation,mm day-1,10
15085_Harz,-0.24927830696105957,RRm,sem,precipitation,mm day-1,1
15085_Harz,-0.1344156265258789,RRm,sem,precipitation,mm day-1,4
15085_Harz,-0.2825707197189331,RRm,sem,precipitation,mm day-1,7
15085_Harz,-0.4110069274902344,RRm,sem,precipitation,mm day-1,10
15086_Jerichower Land,-0.2804208993911743,RRm,sem,precipitation,mm day-1,1
15086_Jerichower Land,-0.1603790521621704,RRm,sem,precipitation,mm day-1,4
15086_Jerichower Land,-0.29135704040527344,RRm,sem,precipitation,mm day-1,7
15086_Jerichower Land,-0.3299245834350586,RRm,sem,precipitation,mm day-1,10
15087_Mansfeld-Südharz,-0.19705963134765625,RRm,sem,precipitation,mm day-1,1
15087_Mansfeld-Südharz,-0.17879247665405273,RRm,sem,precipitation,mm day-1,4
15087_Mansfeld-Südharz,-0.3796689510345459,RRm,sem,precipitation,mm day-1,7
15087_Mansfeld-Südharz,-0.36204326152801514,RRm,sem,precipitation,mm day-1,10
15088_Saalekreis,-0.2678971290588379,RRm,sem,precipitation,mm day-1,1
15088_Saalekreis,-0.17858946323394775,RRm,sem,precipitation,mm day-1,4
15088_Saalekreis,-0.3538365364074707,RRm,sem,precipitation,mm day-1,7
15088_Saalekreis,-0.33744704723358154,RRm,sem,precipitation,mm day-1,10
15089_Salzlandkreis,-0.25079345703125,RRm,sem,precipitation,mm day-1,1
15089_Salzlandkreis,-0.21690499782562256,RRm,sem,precipitation,mm day-1,4
15089_Salzlandkreis,-0.30864453315734863,RRm,sem,precipitation,mm day-1,7
15089_Salzlandkreis,-0.3482780456542969,RRm,sem,precipitation,mm day-1,10
15090_Stendal,-0.24513697624206543,RRm,sem,precipitation,mm day-1,1
15090_Stendal,-0.10903418064117432,RRm,sem,precipitation,mm day-1,4
15090_Stendal,-0.26444387435913086,RRm,sem,precipitation,mm day-1,7
15090_Stendal,-0.2856696844100952,RRm,sem,precipitation,mm day-1,10
15091_Wittenberg,-0.252174973487854,RRm,sem,precipitation,mm day-1,1
15091_Wittenberg,-0.08870792388916016,RRm,sem,precipitation,mm day-1,4
15091_Wittenberg,-0.33855772018432617,RRm,sem,precipitation,mm day-1,7
15091_Wittenberg,-0.3571157455444336,RRm,sem,precipitation,mm day-1,10
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.2884104251861572,RRm,sem,precipitation,mm day-1,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.10583889484405518,RRm,sem,precipitation,mm day-1,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.5003697872161865,RRm,sem,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.36311519145965576,RRm,sem,precipitation,mm day-1,10
16051_Erfurt,-0.2308824062347412,RRm,sem,precipitation,mm day-1,1
16051_Erfurt,-0.11370646953582764,RRm,sem,precipitation,mm day-1,4
16051_Erfurt,-0.4980947971343994,RRm,sem,precipitation,mm day-1,7
16051_Erfurt,-0.3232123851776123,RRm,sem,precipitation,mm day-1,10
16052_16076_15084_16074_Region_um_Gera,-0.23857712745666504,RRm,sem,precipitation,mm day-1,1
16052_16076_15084_16074_Region_um_Gera,-0.08801805973052979,RRm,sem,precipitation,mm day-1,4
16052_16076_15084_16074_Region_um_Gera,-0.5084662437438965,RRm,sem,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,-0.3074876070022583,RRm,sem,precipitation,mm day-1,10
16052_Gera,-0.2565772533416748,RRm,sem,precipitation,mm day-1,1
16052_Gera,-0.14322900772094727,RRm,sem,precipitation,mm day-1,4
16052_Gera,-0.5888395309448242,RRm,sem,precipitation,mm day-1,7
16052_Gera,-0.31498098373413086,RRm,sem,precipitation,mm day-1,10
16053_16074_16071_16055_Region_um_Jena,-0.2227020263671875,RRm,sem,precipitation,mm day-1,1
16053_16074_16071_16055_Region_um_Jena,-0.0926203727722168,RRm,sem,precipitation,mm day-1,4
16053_16074_16071_16055_Region_um_Jena,-0.5480804443359375,RRm,sem,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,-0.31022191047668457,RRm,sem,precipitation,mm day-1,10
16053_Jena,-0.20843911170959473,RRm,sem,precipitation,mm day-1,1
16053_Jena,-0.10055088996887207,RRm,sem,precipitation,mm day-1,4
16053_Jena,-0.5567140579223633,RRm,sem,precipitation,mm day-1,7
16053_Jena,-0.30311524868011475,RRm,sem,precipitation,mm day-1,10
16054_16066_16069_16070_Region_um_Suhl,-0.5090148448944092,RRm,sem,precipitation,mm day-1,1
16054_16066_16069_16070_Region_um_Suhl,-0.14696931838989258,RRm,sem,precipitation,mm day-1,4
16054_16066_16069_16070_Region_um_Suhl,-0.5276343822479248,RRm,sem,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,-0.4238055944442749,RRm,sem,precipitation,mm day-1,10
16054_Suhl,-1.0497488975524902,RRm,sem,precipitation,mm day-1,1
16054_Suhl,-0.20996880531311035,RRm,sem,precipitation,mm day-1,4
16054_Suhl,-0.744819164276123,RRm,sem,precipitation,mm day-1,7
16054_Suhl,-0.5242409706115723,RRm,sem,precipitation,mm day-1,10
16055_16071_Region_um_Weimar,-0.20394766330718994,RRm,sem,precipitation,mm day-1,1
16055_16071_Region_um_Weimar,-0.08797216415405273,RRm,sem,precipitation,mm day-1,4
16055_16071_Region_um_Weimar,-0.5506031513214111,RRm,sem,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,-0.29925358295440674,RRm,sem,precipitation,mm day-1,10
16055_Weimar,-0.18795359134674072,RRm,sem,precipitation,mm day-1,1
16055_Weimar,-0.09800171852111816,RRm,sem,precipitation,mm day-1,4
16055_Weimar,-0.5762465000152588,RRm,sem,precipitation,mm day-1,7
16055_Weimar,-0.2968935966491699,RRm,sem,precipitation,mm day-1,10
16056_16063_06636_Region_um_Eisenach,-0.28691840171813965,RRm,sem,precipitation,mm day-1,1
16056_16063_06636_Region_um_Eisenach,-0.10469460487365723,RRm,sem,precipitation,mm day-1,4
16056_16063_06636_Region_um_Eisenach,-0.36148834228515625,RRm,sem,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,-0.38451874256134033,RRm,sem,precipitation,mm day-1,10
16056_Eisenach,-0.40909409523010254,RRm,sem,precipitation,mm day-1,1
16056_Eisenach,-0.19546270370483398,RRm,sem,precipitation,mm day-1,4
16056_Eisenach,-0.45705389976501465,RRm,sem,precipitation,mm day-1,7
16056_Eisenach,-0.4018510580062866,RRm,sem,precipitation,mm day-1,10
16061_Eichsfeld,-0.30021655559539795,RRm,sem,precipitation,mm day-1,1
16061_Eichsfeld,-0.16173720359802246,RRm,sem,precipitation,mm day-1,4
16061_Eichsfeld,-0.3423471450805664,RRm,sem,precipitation,mm day-1,7
16061_Eichsfeld,-0.42268824577331543,RRm,sem,precipitation,mm day-1,10
16062_Nordhausen,-0.30043959617614746,RRm,sem,precipitation,mm day-1,1
16062_Nordhausen,-0.14758086204528809,RRm,sem,precipitation,mm day-1,4
16062_Nordhausen,-0.35471153259277344,RRm,sem,precipitation,mm day-1,7
16062_Nordhausen,-0.3541245460510254,RRm,sem,precipitation,mm day-1,10
16063_Wartburgkreis,-0.34180307388305664,RRm,sem,precipitation,mm day-1,1
16063_Wartburgkreis,-0.09973978996276855,RRm,sem,precipitation,mm day-1,4
16063_Wartburgkreis,-0.3839554786682129,RRm,sem,precipitation,mm day-1,7
16063_Wartburgkreis,-0.38884437084198,RRm,sem,precipitation,mm day-1,10
16064_Unstrut-Hainich-Kreis,-0.25385332107543945,RRm,sem,precipitation,mm day-1,1
16064_Unstrut-Hainich-Kreis,-0.12182259559631348,RRm,sem,precipitation,mm day-1,4
16064_Unstrut-Hainich-Kreis,-0.32254481315612793,RRm,sem,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,-0.3021543025970459,RRm,sem,precipitation,mm day-1,10
16065_Kyffhäuserkreis,-0.21530485153198242,RRm,sem,precipitation,mm day-1,1
16065_Kyffhäuserkreis,-0.1219029426574707,RRm,sem,precipitation,mm day-1,4
16065_Kyffhäuserkreis,-0.32845640182495117,RRm,sem,precipitation,mm day-1,7
16065_Kyffhäuserkreis,-0.2984452247619629,RRm,sem,precipitation,mm day-1,10
16066_Schmalkalden-Meiningen,-0.4713878631591797,RRm,sem,precipitation,mm day-1,1
16066_Schmalkalden-Meiningen,-0.1455070972442627,RRm,sem,precipitation,mm day-1,4
16066_Schmalkalden-Meiningen,-0.45094799995422363,RRm,sem,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,-0.41955268383026123,RRm,sem,precipitation,mm day-1,10
16067_Gotha,-0.33550024032592773,RRm,sem,precipitation,mm day-1,1
16067_Gotha,-0.14684617519378662,RRm,sem,precipitation,mm day-1,4
16067_Gotha,-0.4811568260192871,RRm,sem,precipitation,mm day-1,7
16067_Gotha,-0.42751407623291016,RRm,sem,precipitation,mm day-1,10
16068_Sömmerda,-0.22961211204528809,RRm,sem,precipitation,mm day-1,1
16068_Sömmerda,-0.05867958068847656,RRm,sem,precipitation,mm day-1,4
16068_Sömmerda,-0.37757039070129395,RRm,sem,precipitation,mm day-1,7
16068_Sömmerda,-0.2576953172683716,RRm,sem,precipitation,mm day-1,10
16069_Hildburghausen,-0.7654995918273926,RRm,sem,precipitation,mm day-1,1
16069_Hildburghausen,-0.1382441520690918,RRm,sem,precipitation,mm day-1,4
16069_Hildburghausen,-0.556483268737793,RRm,sem,precipitation,mm day-1,7
16069_Hildburghausen,-0.48447728157043457,RRm,sem,precipitation,mm day-1,10
16070_Ilm-Kreis,-0.5122933387756348,RRm,sem,precipitation,mm day-1,1
16070_Ilm-Kreis,-0.17871975898742676,RRm,sem,precipitation,mm day-1,4
16070_Ilm-Kreis,-0.5918111801147461,RRm,sem,precipitation,mm day-1,7
16070_Ilm-Kreis,-0.47826147079467773,RRm,sem,precipitation,mm day-1,10
16071_Weimarer Land,-0.20658564567565918,RRm,sem,precipitation,mm day-1,1
16071_Weimarer Land,-0.086822509765625,RRm,sem,precipitation,mm day-1,4
16071_Weimarer Land,-0.5476655960083008,RRm,sem,precipitation,mm day-1,7
16071_Weimarer Land,-0.299524188041687,RRm,sem,precipitation,mm day-1,10
16072_Sonneberg,-0.8907113075256348,RRm,sem,precipitation,mm day-1,1
16072_Sonneberg,-0.1970832347869873,RRm,sem,precipitation,mm day-1,4
16072_Sonneberg,-0.6717991828918457,RRm,sem,precipitation,mm day-1,7
16072_Sonneberg,-0.6073582172393799,RRm,sem,precipitation,mm day-1,10
16073_Saalfeld-Rudolstadt,-0.5568869113922119,RRm,sem,precipitation,mm day-1,1
16073_Saalfeld-Rudolstadt,-0.13962256908416748,RRm,sem,precipitation,mm day-1,4
16073_Saalfeld-Rudolstadt,-0.5513198375701904,RRm,sem,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,-0.4410872459411621,RRm,sem,precipitation,mm day-1,10
16074_Saale-Holzland-Kreis,-0.24524414539337158,RRm,sem,precipitation,mm day-1,1
16074_Saale-Holzland-Kreis,-0.10649406909942627,RRm,sem,precipitation,mm day-1,4
16074_Saale-Holzland-Kreis,-0.5440549850463867,RRm,sem,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,-0.323222279548645,RRm,sem,precipitation,mm day-1,10
16075_Saale-Orla-Kreis,-0.519392728805542,RRm,sem,precipitation,mm day-1,1
16075_Saale-Orla-Kreis,-0.10272443294525146,RRm,sem,precipitation,mm day-1,4
16075_Saale-Orla-Kreis,-0.523514986038208,RRm,sem,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,-0.4081599712371826,RRm,sem,precipitation,mm day-1,10
16076_Greiz,-0.34702444076538086,RRm,sem,precipitation,mm day-1,1
16076_Greiz,-0.13176369667053223,RRm,sem,precipitation,mm day-1,4
16076_Greiz,-0.5632431507110596,RRm,sem,precipitation,mm day-1,7
16076_Greiz,-0.356640100479126,RRm,sem,precipitation,mm day-1,10
16077_Altenburger Land,-0.42636728286743164,RRm,sem,precipitation,mm day-1,1
16077_Altenburger Land,-0.08997058868408203,RRm,sem,precipitation,mm day-1,4
16077_Altenburger Land,-0.522958517074585,RRm,sem,precipitation,mm day-1,7
16077_Altenburger Land,-0.29499733448028564,RRm,sem,precipitation,mm day-1,10
