region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
15088_Saalekreis,0.15134799480438232,RRm,sem,precipitation,mm day-1,4
15088_Saalekreis,0.06254339218139648,RRm,sem,precipitation,mm day-1,7
15088_Saalekreis,0.07645225524902344,RRm,sem,precipitation,mm day-1,10
15089_Salzlandkreis,0.09116584062576294,RRm,sem,precipitation,mm day-1,1
15089_Salzlandkreis,0.13020288944244385,RRm,sem,precipitation,mm day-1,4
15089_Salzlandkreis,0.03820657730102539,RRm,sem,precipitation,mm day-1,7
15089_Salzlandkreis,0.04150533676147461,RRm,sem,precipitation,mm day-1,10
15090_Stendal,0.07877123355865479,RRm,sem,precipitation,mm day-1,1
15090_Stendal,0.12506163120269775,RRm,sem,precipitation,mm day-1,4
15090_Stendal,0.026958227157592773,RRm,sem,precipitation,mm day-1,7
15090_Stendal,0.041120290756225586,RRm,sem,precipitation,mm day-1,10
15091_Wittenberg,0.08745419979095459,RRm,sem,precipitation,mm day-1,1
15091_Wittenberg,0.14339709281921387,RRm,sem,precipitation,mm day-1,4
15091_Wittenberg,0.053571224212646484,RRm,sem,precipitation,mm day-1,7
15091_Wittenberg,0.04160666465759277,RRm,sem,precipitation,mm day-1,10
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.052034854888916016,RRm,sem,precipitation,mm day-1,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.15475058555603027,RRm,sem,precipitation,mm day-1,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.019902706146240234,RRm,sem,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.01600015163421631,RRm,sem,precipitation,mm day-1,10
16051_Erfurt,0.06591951847076416,RRm,sem,precipitation,mm day-1,1
16051_Erfurt,0.16077971458435059,RRm,sem,precipitation,mm day-1,4
16051_Erfurt,-0.00603938102722168,RRm,sem,precipitation,mm day-1,7
16051_Erfurt,0.03823065757751465,RRm,sem,precipitation,mm day-1,10
16052_16076_15084_16074_Region_um_Gera,0.05580449104309082,RRm,sem,precipitation,mm day-1,1
16052_16076_15084_16074_Region_um_Gera,0.15861177444458008,RRm,sem,precipitation,mm day-1,4
16052_16076_15084_16074_Region_um_Gera,0.037792205810546875,RRm,sem,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,0.050139546394348145,RRm,sem,precipitation,mm day-1,10
16052_Gera,0.07568204402923584,RRm,sem,precipitation,mm day-1,1
16052_Gera,0.14847731590270996,RRm,sem,precipitation,mm day-1,4
16052_Gera,0.046578168869018555,RRm,sem,precipitation,mm day-1,7
16052_Gera,0.05111980438232422,RRm,sem,precipitation,mm day-1,10
16053_16074_16071_16055_Region_um_Jena,0.05664563179016113,RRm,sem,precipitation,mm day-1,1
16053_16074_16071_16055_Region_um_Jena,0.15698552131652832,RRm,sem,precipitation,mm day-1,4
16053_16074_16071_16055_Region_um_Jena,0.03678560256958008,RRm,sem,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,0.042412400245666504,RRm,sem,precipitation,mm day-1,10
16053_Jena,0.06305038928985596,RRm,sem,precipitation,mm day-1,1
16053_Jena,0.15932178497314453,RRm,sem,precipitation,mm day-1,4
16053_Jena,0.044690847396850586,RRm,sem,precipitation,mm day-1,7
16053_Jena,0.050235748291015625,RRm,sem,precipitation,mm day-1,10
16054_16066_16069_16070_Region_um_Suhl,0.061077117919921875,RRm,sem,precipitation,mm day-1,1
16054_16066_16069_16070_Region_um_Suhl,0.14246058464050293,RRm,sem,precipitation,mm day-1,4
16054_16066_16069_16070_Region_um_Suhl,0.01397395133972168,RRm,sem,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,0.04409146308898926,RRm,sem,precipitation,mm day-1,10
16054_Suhl,0.036600589752197266,RRm,sem,precipitation,mm day-1,1
16054_Suhl,0.1750192642211914,RRm,sem,precipitation,mm day-1,4
16054_Suhl,-0.01769256591796875,RRm,sem,precipitation,mm day-1,7
16054_Suhl,0.04558086395263672,RRm,sem,precipitation,mm day-1,10
16055_16071_Region_um_Weimar,0.052332282066345215,RRm,sem,precipitation,mm day-1,1
16055_16071_Region_um_Weimar,0.15956008434295654,RRm,sem,precipitation,mm day-1,4
16055_16071_Region_um_Weimar,0.025847911834716797,RRm,sem,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,0.03129935264587402,RRm,sem,precipitation,mm day-1,10
16055_Weimar,0.05862414836883545,RRm,sem,precipitation,mm day-1,1
16055_Weimar,0.14166367053985596,RRm,sem,precipitation,mm day-1,4
16055_Weimar,0.004342555999755859,RRm,sem,precipitation,mm day-1,7
16055_Weimar,0.02391672134399414,RRm,sem,precipitation,mm day-1,10
16056_16063_06636_Region_um_Eisenach,0.07062888145446777,RRm,sem,precipitation,mm day-1,1
16056_16063_06636_Region_um_Eisenach,0.14774060249328613,RRm,sem,precipitation,mm day-1,4
16056_16063_06636_Region_um_Eisenach,0.05869483947753906,RRm,sem,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,0.05627787113189697,RRm,sem,precipitation,mm day-1,10
16056_Eisenach,0.04039621353149414,RRm,sem,precipitation,mm day-1,1
16056_Eisenach,0.14988064765930176,RRm,sem,precipitation,mm day-1,4
16056_Eisenach,0.045305728912353516,RRm,sem,precipitation,mm day-1,7
16056_Eisenach,0.02674400806427002,RRm,sem,precipitation,mm day-1,10
16061_Eichsfeld,0.07740449905395508,RRm,sem,precipitation,mm day-1,1
16061_Eichsfeld,0.14054059982299805,RRm,sem,precipitation,mm day-1,4
16061_Eichsfeld,0.03750467300415039,RRm,sem,precipitation,mm day-1,7
16061_Eichsfeld,0.03143048286437988,RRm,sem,precipitation,mm day-1,10
16062_Nordhausen,0.06778061389923096,RRm,sem,precipitation,mm day-1,1
16062_Nordhausen,0.10307753086090088,RRm,sem,precipitation,mm day-1,4
16062_Nordhausen,0.04253733158111572,RRm,sem,precipitation,mm day-1,7
16062_Nordhausen,0.03824353218078613,RRm,sem,precipitation,mm day-1,10
16063_Wartburgkreis,0.06182360649108887,RRm,sem,precipitation,mm day-1,1
16063_Wartburgkreis,0.1495668888092041,RRm,sem,precipitation,mm day-1,4
16063_Wartburgkreis,0.0394740104675293,RRm,sem,precipitation,mm day-1,7
16063_Wartburgkreis,0.053429603576660156,RRm,sem,precipitation,mm day-1,10
16064_Unstrut-Hainich-Kreis,0.058194518089294434,RRm,sem,precipitation,mm day-1,1
16064_Unstrut-Hainich-Kreis,0.13532710075378418,RRm,sem,precipitation,mm day-1,4
16064_Unstrut-Hainich-Kreis,0.05196952819824219,RRm,sem,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,0.030960798263549805,RRm,sem,precipitation,mm day-1,10
16065_Kyffhäuserkreis,0.06952846050262451,RRm,sem,precipitation,mm day-1,1
16065_Kyffhäuserkreis,0.13913226127624512,RRm,sem,precipitation,mm day-1,4
16065_Kyffhäuserkreis,0.031914472579956055,RRm,sem,precipitation,mm day-1,7
16065_Kyffhäuserkreis,0.04208338260650635,RRm,sem,precipitation,mm day-1,10
16066_Schmalkalden-Meiningen,0.061795711517333984,RRm,sem,precipitation,mm day-1,1
16066_Schmalkalden-Meiningen,0.13601207733154297,RRm,sem,precipitation,mm day-1,4
16066_Schmalkalden-Meiningen,0.009964466094970703,RRm,sem,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,0.04959988594055176,RRm,sem,precipitation,mm day-1,10
16067_Gotha,0.026145219802856445,RRm,sem,precipitation,mm day-1,1
16067_Gotha,0.14539241790771484,RRm,sem,precipitation,mm day-1,4
16067_Gotha,0.02779984474182129,RRm,sem,precipitation,mm day-1,7
16067_Gotha,0.01844048500061035,RRm,sem,precipitation,mm day-1,10
16068_Sömmerda,0.07060098648071289,RRm,sem,precipitation,mm day-1,1
16068_Sömmerda,0.15403807163238525,RRm,sem,precipitation,mm day-1,4
16068_Sömmerda,-0.013170719146728516,RRm,sem,precipitation,mm day-1,7
16068_Sömmerda,0.03144872188568115,RRm,sem,precipitation,mm day-1,10
16069_Hildburghausen,0.058235883712768555,RRm,sem,precipitation,mm day-1,1
16069_Hildburghausen,0.14542317390441895,RRm,sem,precipitation,mm day-1,4
16069_Hildburghausen,0.0028553009033203125,RRm,sem,precipitation,mm day-1,7
16069_Hildburghausen,0.04710745811462402,RRm,sem,precipitation,mm day-1,10
16070_Ilm-Kreis,0.0320587158203125,RRm,sem,precipitation,mm day-1,1
16070_Ilm-Kreis,0.14519238471984863,RRm,sem,precipitation,mm day-1,4
16070_Ilm-Kreis,0.024653196334838867,RRm,sem,precipitation,mm day-1,7
16070_Ilm-Kreis,0.023523569107055664,RRm,sem,precipitation,mm day-1,10
16071_Weimarer Land,0.05264902114868164,RRm,sem,precipitation,mm day-1,1
16071_Weimarer Land,0.1584644317626953,RRm,sem,precipitation,mm day-1,4
16071_Weimarer Land,0.028400897979736328,RRm,sem,precipitation,mm day-1,7
16071_Weimarer Land,0.03383290767669678,RRm,sem,precipitation,mm day-1,10
16072_Sonneberg,0.025159358978271484,RRm,sem,precipitation,mm day-1,1
16072_Sonneberg,0.17012429237365723,RRm,sem,precipitation,mm day-1,4
16072_Sonneberg,-0.015615701675415039,RRm,sem,precipitation,mm day-1,7
16072_Sonneberg,0.05839896202087402,RRm,sem,precipitation,mm day-1,10
16073_Saalfeld-Rudolstadt,0.05000317096710205,RRm,sem,precipitation,mm day-1,1
16073_Saalfeld-Rudolstadt,0.1617124080657959,RRm,sem,precipitation,mm day-1,4
16073_Saalfeld-Rudolstadt,0.05593252182006836,RRm,sem,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,0.04377460479736328,RRm,sem,precipitation,mm day-1,10
16074_Saale-Holzland-Kreis,0.0619354248046875,RRm,sem,precipitation,mm day-1,1
16074_Saale-Holzland-Kreis,0.15175163745880127,RRm,sem,precipitation,mm day-1,4
16074_Saale-Holzland-Kreis,0.04085993766784668,RRm,sem,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,0.04894101619720459,RRm,sem,precipitation,mm day-1,10
16075_Saale-Orla-Kreis,0.06535589694976807,RRm,sem,precipitation,mm day-1,1
16075_Saale-Orla-Kreis,0.17051935195922852,RRm,sem,precipitation,mm day-1,4
16075_Saale-Orla-Kreis,0.037976741790771484,RRm,sem,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,0.04505038261413574,RRm,sem,precipitation,mm day-1,10
16076_Greiz,0.06799554824829102,RRm,sem,precipitation,mm day-1,1
16076_Greiz,0.16216063499450684,RRm,sem,precipitation,mm day-1,4
16076_Greiz,0.00509953498840332,RRm,sem,precipitation,mm day-1,7
16076_Greiz,0.05344867706298828,RRm,sem,precipitation,mm day-1,10
16077_Altenburger Land,0.07565140724182129,RRm,sem,precipitation,mm day-1,1
16077_Altenburger Land,0.15108942985534668,RRm,sem,precipitation,mm day-1,4
16077_Altenburger Land,0.02841639518737793,RRm,sem,precipitation,mm day-1,7
16077_Altenburger Land,0.06413626670837402,RRm,sem,precipitation,mm day-1,10
