region,DD_sem_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09565_Schwabach,-5.3992919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09571_Ansbach,-5.014995574951172,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09572_Erlangen-Höchstadt,-4.910778045654297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09573_Fürth,-5.555580139160156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09574_Nürnberger Land,-5.143302917480469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09575_Neustadt a.d. Aisch-Bad Windsheim,-4.745914459228516,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09576_Roth,-5.2709197998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09577_Weißenburg-Gunzenhausen,-5.211658477783203,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_Aschaffenburg,-5.719776153564453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_Schweinfurt,-5.624397277832031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_Würzburg,-6.735870361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09671_Aschaffenburg,-5.581764221191406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09672_Bad Kissingen,-5.768398284912109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09673_Rhön-Grabfeld,-5.764972686767578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09674_Haßberge,-4.589836120605469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09675_Kitzingen,-5.12640380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09676_Miltenberg,-6.075946807861328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09677_Main-Spessart,-5.914798736572266,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09678_Schweinfurt,-5.353340148925781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09679_Würzburg,-6.482688903808594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_Augsburg,-4.959381103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_Kaufbeuren,-5.758445739746094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_Kempten (Allgäu),-5.0794219970703125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_Memmingen,-4.390228271484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09771_Aichach-Friedberg,-4.683021545410156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09772_Augsburg,-5.192413330078125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09773_Dillingen a.d. Donau,-6.575477600097656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09774_Günzburg,-5.678630828857422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09775_Neu-Ulm,-5.94171142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_Lindau (Bodensee),-3.1120147705078125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09777_Ostallgäu,-5.088222503662109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09778_Unterallgäu,-4.925140380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09779_Donau-Ries,-5.960018157958984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09780_Oberallgäu,-3.140979766845703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10041_Regionalverband Saarbrücken,-5.232662200927734,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10042_Merzig-Wadern,-5.160684585571289,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_Neunkirchen,-5.940296173095703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10044_Saarlouis,-4.878757476806641,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10045_Saarpfalz-Kreis,-5.239021301269531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10046_St. Wendel,-5.803867340087891,DD,sem,days_with_precipitation_amount_below_threshold,days,1
11000_Berlin,-6.75421142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_Brandenburg an der Havel,-7.163036346435547,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_Cottbus,-7.221382141113281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_Frankfurt (Oder),-6.425788879394531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_Potsdam,-7.473361968994141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12060_Barnim,-6.238044738769531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12061_Dahme-Spreewald,-7.126972198486328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12062_Elbe-Elster,-7.683815002441406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12063_Havelland,-6.864261627197266,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12064_Märkisch-Oderland,-6.006561279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12065_Oberhavel,-5.905010223388672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12066_Oberspreewald-Lausitz,-7.6508331298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12067_Oder-Spree,-6.435665130615234,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12068_Ostprignitz-Ruppin,-5.91229248046875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12069_Potsdam-Mittelmark,-7.141136169433594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12070_Prignitz,-5.516059875488281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12071_Spree-Neiße,-7.2760009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12072_Teltow-Fläming,-7.610237121582031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12073_Uckermark,-5.9349212646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_Rostock,-5.8337249755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_Schwerin,-4.219211578369141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13072_Rostock,-5.2845306396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13076_Ludwigslust-Parchim,-4.664768218994141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13071_Mecklenburgische Seenplatte,-6.154258728027344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13073_Vorpommern-Rügen,-5.423225402832031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13074_Nordwestmecklenburg,-5.062625885009766,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13075_Vorpommern-Greifswald,-5.704174041748047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_Chemnitz,-9.166046142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14522_Mittelsachsen,-8.448944091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14523_Vogtlandkreis,-6.791748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14521_Erzgebirgskreis,-6.536479949951172,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14524_Zwickau,-8.568748474121094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_Dresden,-8.882026672363281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14626_Görlitz,-8.147518157958984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14625_Bautzen,-8.19260025024414,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14627_Meißen,-8.294944763183594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14628_Sächsische Schweiz-Osterzgebirge,-7.324409484863281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_Leipzig,-7.400836944580078,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14729_Leipzig,-7.97674560546875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14730_Nordsachsen,-7.727825164794922,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_Dessau-Roßlau,-6.606048583984375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15082_Anhalt-Bitterfeld,-6.658802032470703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15091_Wittenberg,-7.681816101074219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_Halle (Saale),-6.3312530517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15084_Burgenlandkreis,-6.156307220458984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15088_Saalekreis,-6.116127014160156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15087_Mansfeld-Südharz,-5.392276763916016,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_Magdeburg,-6.975185394287109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15085_Harz,-5.76409912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15086_Jerichower Land,-7.456188201904297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15083_Börde,-6.913993835449219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15090_Stendal,-6.810558319091797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15089_Salzlandkreis,-6.129848480224609,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15081_Altmarkkreis Salzwedel,-6.928577423095703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_Erfurt,-6.941352844238281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_Gera,-7.41839599609375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_Jena,-6.804512023925781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_Suhl,-4.403383255004883,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_Weimar,-6.0,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_Eisenach,-5.020931243896484,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16061_Eichsfeld,-5.214958190917969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16062_Nordhausen,-5.540592193603516,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16063_Wartburgkreis,-5.021106719970703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16064_Unstrut-Hainich-Kreis,-5.331790924072266,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16065_Kyffhäuserkreis,-5.458324432373047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16066_Schmalkalden-Meiningen,-5.3361968994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16067_Gotha,-4.592742919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16068_Sömmerda,-5.6545257568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16069_Hildburghausen,-5.015079498291016,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16070_Ilm-Kreis,-4.725593566894531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16071_Weimarer Land,-6.158473968505859,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16072_Sonneberg,-5.113864898681641,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16073_Saalfeld-Rudolstadt,-5.7076568603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16074_Saale-Holzland-Kreis,-7.409767150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16075_Saale-Orla-Kreis,-7.361846923828125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16076_Greiz,-8.099506378173828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16077_Altenburger Land,-8.36208724975586,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_01059_Region_um_Flensburg,-6.059242248535156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01002_01057_01058_Region_um_Kiel,-5.438116073608398,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01003_13074_01055_01053_01062_Region_um_Lübeck,-5.104091644287109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01004_01058_01060_01057_01002_Region_um_Neumünster,-5.406246185302734,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-8.0579833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-6.912891387939453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03103_03154_03151_Region_um_Wolfsburg,-7.322345733642578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-5.803108215332031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03402_03452_03457_Region_um_Emden,-5.425189971923828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-5.670009613037109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03404_03459_05566_Region_um_Osnabrück,-5.427391052246094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03405_03455_Region_um_Wilhelmshaven,-6.610069274902344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-5.68988037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04012_03352_03461_Region_um_Bremerhaven,-5.615486145019531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05111_05162_05158_05112_Region_um_Düsseldorf,-4.321498870849609,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-4.71966552734375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-4.939777374267578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05114_05112_05162_05166_05170_Region_um_Krefeld,-4.975740432739258,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05116_05370_05166_05162_Region_um_Mönchengladbach,-5.224128723144531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-4.35673713684082,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-5.016180038452148,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05120_05124_05122_05378_05374_Region_um_Remscheid,-3.952686309814453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05122_05158_05124_05378_05120_Region_um_Solingen,-3.7303085327148438,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-4.186809539794922,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05314_05382_Region_um_Bonn,-4.0512542724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05316_05315_05378_05158_Region_um_Leverkusen,-4.163082122802734,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-5.24876594543457,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-5.329320907592773,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05515_05566_05558_05570_Region_um_Münster,-5.613931655883789,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05711_05754_05758_05766_Region_um_Bielefeld,-5.282636642456055,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-5.262542724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-5.394222259521484,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05914_05954_05913_05978_05962_Region_um_Hagen,-5.199871063232422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05915_05978_05974_05570_05558_Region_um_Hamm,-5.382411956787109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05916_05513_05562_05911_Region_um_Herne,-5.447898864746094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06411_06432_06438_Region_um_Darmstadt,-6.242027282714844,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-5.626243591308594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-5.783809661865234,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-5.809986114501953,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-5.409809112548828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-5.843170166015625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06611_06633_03159_Region_um_Kassel,-5.530540466308594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
