region,DD_sem_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
01059_Schleswig-Flensburg,-0.04164174,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01060_Segeberg,-0.42794424,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01061_Steinburg,-0.5957547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01062_Stormarn,-0.45827317,DD,sem,days_with_precipitation_amount_below_threshold,days,10
02000_Hamburg,-0.557946,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03101_Braunschweig,-0.7521699,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03102_Salzgitter,-0.66805923,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_Wolfsburg,-0.56941605,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03151_Gifhorn,-0.6074287,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03159_Göttingen,-0.56671685,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03153_Goslar,-0.27010438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03154_Helmstedt,-0.59894705,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03155_Northeim,-0.49459195,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03157_Peine,-0.6936967,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03158_Wolfenbüttel,-0.72914785,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03241_Region Hannover,-0.54594624,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03251_Diepholz,-0.35631528,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03252_Hameln-Pyrmont,-0.3088458,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03254_Hildesheim,-0.5431618,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03255_Holzminden,-0.27808928,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01056_Pinneberg,-0.6914366,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03256_Nienburg (Weser),-0.3727931,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03257_Schaumburg,-0.3291353,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03351_Celle,-0.6395958,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03352_Cuxhaven,-0.60662156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03353_Harburg,-0.45459354,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03354_Lüchow-Dannenberg,-0.51833713,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03355_Lüneburg,-0.46064812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03356_Osterholz,-0.45747182,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03357_Rotenburg (Wümme),-0.549651,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03358_Heidekreis,-0.51252544,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03359_Stade,-0.61202663,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03360_Uelzen,-0.45662662,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03361_Verden,-0.55557233,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_Delmenhorst,-0.36742917,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_Emden,-0.4591263,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_Oldenburg (Oldb),-0.1945853,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_Osnabrück,-0.27160236,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_Wilhelmshaven,-0.33491817,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03451_Ammerland,-0.21646714,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03452_Aurich,-0.36904863,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03453_Cloppenburg,-0.2528868,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03454_Emsland,-0.25417924,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03455_Friesland,-0.193668,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03456_Grafschaft Bentheim,-0.20835227,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03457_Leer,-0.20204711,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03458_Oldenburg,-0.28861785,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03459_Osnabrück,-0.25073832,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03460_Vechta,-0.26962072,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03461_Wesermarsch,-0.36836952,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03462_Wittmund,-0.2908344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_Bremen,-0.4770575,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_Bremerhaven,-0.39928985,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_Düsseldorf,-0.03145499,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_Duisburg,-0.032525916,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_Essen,-0.06702577,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_Krefeld,0.085700184,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_Mönchengladbach,0.17950988,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_Mülheim an der Ruhr,-0.03543218,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_Oberhausen,-0.047609966,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_Remscheid,0.24690206,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_Solingen,0.023321588,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_Wuppertal,0.1711134,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05154_Kleve,-0.0012863561,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05158_Mettmann,0.015938208,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05162_Rhein-Kreis Neuss,0.080751784,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05166_Viersen,0.1012857,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05170_Wesel,-0.057431206,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_Bonn,0.11545496,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05315_Köln,0.028606549,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_Leverkusen,-0.035452258,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05334_Städteregion Aachen,0.4832338,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05358_Düren,0.37190348,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05362_Rhein-Erft-Kreis,0.15750852,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05366_Euskirchen,0.6296094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05370_Heinsberg,0.1639338,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05374_Oberbergischer Kreis,0.20398046,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05378_Rheinisch-Bergischer Kreis,0.09480292,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05382_Rhein-Sieg-Kreis,0.1484019,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_Bottrop,-0.17257524,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_Gelsenkirchen,-0.21432549,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_Münster,-0.23122607,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05554_Borken,-0.17912593,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05558_Coesfeld,-0.14137134,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05562_Recklinghausen,-0.18212235,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05566_Steinfurt,-0.22151071,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05570_Warendorf,-0.28269088,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_Bielefeld,-0.24864973,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05754_Gütersloh,-0.31926733,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05758_Herford,-0.26935664,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05762_Höxter,-0.21856381,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05766_Lippe,-0.17324308,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05770_Minden-Lübbecke,-0.2938737,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05774_Paderborn,-0.1835014,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_Bochum,-0.08818315,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_Dortmund,-0.1865114,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_Hagen,0.07242176,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_Hamm,-0.3527923,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_Herne,-0.20186253,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05954_Ennepe-Ruhr-Kreis,0.14909048,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05958_Hochsauerlandkreis,0.17282067,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05962_Märkischer Kreis,0.20868024,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05966_Olpe,0.23150297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05970_Siegen-Wittgenstein,0.4249493,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05974_Soest,-0.2638861,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05978_Unna,-0.2602215,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_Darmstadt,0.011903662,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_Frankfurt am Main,0.007014425,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_Offenbach am Main,-0.08178543,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_Wiesbaden,0.20527562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06431_Bergstraße,0.005369153,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06432_Darmstadt-Dieburg,0.03443012,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06433_Groß-Gerau,-0.16075462,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06434_Hochtaunuskreis,0.33544046,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06435_Main-Kinzig-Kreis,-0.06358438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_Main-Taunus-Kreis,0.13031936,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06437_Odenwaldkreis,0.21160722,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_Offenbach,-0.101577155,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06439_Rheingau-Taunus-Kreis,0.45400238,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06440_Wetteraukreis,-0.016699405,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06531_Gießen,-0.016059875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06532_Lahn-Dill-Kreis,0.3251834,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06533_Limburg-Weilburg,0.08694927,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06534_Marburg-Biedenkopf,0.14108303,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06535_Vogelsbergkreis,0.087833874,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_Kassel,-0.421749,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06631_Fulda,-0.056279168,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06632_Hersfeld-Rotenburg,-0.25827783,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06633_Kassel,-0.33695182,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06634_Schwalm-Eder-Kreis,-0.22594753,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06635_Waldeck-Frankenberg,0.13824055,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06636_Werra-Meißner-Kreis,-0.28089786,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_Koblenz,-0.04317414,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07131_Ahrweiler,0.5818351,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07132_Altenkirchen (Westerwald),0.16848755,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07133_Bad Kreuznach,0.31364548,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07134_Birkenfeld,0.79394317,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07135_Cochem-Zell,0.45494628,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07137_Mayen-Koblenz,0.31156003,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07138_Neuwied,0.22564442,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07140_Rhein-Hunsrück-Kreis,0.57442296,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07141_Rhein-Lahn-Kreis,0.27354684,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07143_Westerwaldkreis,0.3576628,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_Trier,0.6232443,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07231_Bernkastel-Wittlich,0.61631435,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07232_Eifelkreis Bitburg-Prüm,0.872739,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07233_Vulkaneifel,0.8849273,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07235_Trier-Saarburg,0.76025546,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_Frankenthal (Pfalz),-0.1631793,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_Kaiserslautern,0.3833206,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_Landau in der Pfalz,0.27983248,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_Ludwigshafen am Rhein,-0.10483765,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_Mainz,0.051764637,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_Neustadt an der Weinstraße,0.17050338,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_Pirmasens,0.4557002,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_Speyer,-0.10312345,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_Worms,-0.041590508,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_Zweibrücken,0.51226175,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07331_Alzey-Worms,0.088061616,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07332_Bad Dürkheim,0.22622675,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07333_Donnersbergkreis,0.33793247,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07334_Germersheim,0.01013739,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07335_Kaiserslautern,0.4426552,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07336_Kusel,0.4600731,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07337_Südliche Weinstraße,0.2764422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_Rhein-Pfalz-Kreis,-0.11878211,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07339_Mainz-Bingen,0.08582366,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07340_Südwestpfalz,0.48755887,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_Stuttgart,0.053053405,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08115_Böblingen,0.116844915,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08116_Esslingen,-0.031323615,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08117_Göppingen,0.036465093,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08118_Ludwigsburg,0.026165009,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08119_Rems-Murr-Kreis,0.11072554,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_Heilbronn,-0.101077095,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08125_Heilbronn,-0.01913325,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08126_Hohenlohekreis,-8.874191e-05,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08127_Schwäbisch Hall,0.080730304,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08128_Main-Tauber-Kreis,-0.14006878,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08135_Heidenheim,0.02723995,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08136_Ostalbkreis,0.06700262,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_Baden-Baden,0.47404653,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_Karlsruhe,-0.037043586,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08215_Karlsruhe,-0.019652985,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08216_Rastatt,0.42075235,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_Heidelberg,-0.02077464,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_Mannheim,-0.12116556,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08225_Neckar-Odenwald-Kreis,0.030197678,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08226_Rhein-Neckar-Kreis,-0.010473753,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_Pforzheim,0.2294636,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08235_Calw,0.50515753,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08236_Enzkreis,0.16861115,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08237_Freudenstadt,0.59829396,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_Freiburg im Breisgau,0.29959935,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08315_Breisgau-Hochschwarzwald,0.6480795,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08316_Emmendingen,0.40761632,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08317_Ortenaukreis,0.30980623,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08325_Rottweil,0.41387644,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08326_Schwarzwald-Baar-Kreis,0.5972733,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08327_Tuttlingen,0.2651831,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08335_Konstanz,-0.1002752,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08336_Lörrach,0.59188825,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08337_Waldshut,0.5433203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08415_Reutlingen,0.21832383,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08416_Tübingen,-0.038186323,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08417_Zollernalbkreis,0.36525792,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08421_Ulm,-0.19287792,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08425_Alb-Donau-Kreis,-0.047868427,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08426_Biberach,-0.07690015,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08435_Bodenseekreis,-0.08337389,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08436_Ravensburg,0.05648991,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08437_Sigmaringen,0.10730944,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09161_Ingolstadt,-0.40011966,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09162_München,-0.37286258,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09163_Rosenheim,-0.50099033,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09171_Altötting,-0.40396768,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09172_Berchtesgadener Land,-0.07453597,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09173_Bad Tölz-Wolfratshausen,-0.022906387,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09174_Dachau,-0.26301026,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09175_Ebersberg,-0.3137604,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09176_Eichstätt,-0.30596483,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09177_Erding,-0.35353652,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09178_Freising,-0.38456398,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09179_Fürstenfeldbruck,-0.2403102,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09180_Garmisch-Partenkirchen,0.16882886,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09181_Landsberg am Lech,-0.1462211,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09182_Miesbach,0.08279225,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09183_Mühldorf a. Inn,-0.33405283,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09184_München,-0.25346407,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09185_Neuburg-Schrobenhausen,-0.27258983,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09186_Pfaffenhofen a.d. Ilm,-0.33939153,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09187_Rosenheim,-0.2560426,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09188_Starnberg,-0.24038121,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09189_Traunstein,-0.13814338,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09190_Weilheim-Schongau,-0.01871062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09261_Landshut,-0.39803255,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09262_Passau,-0.75004065,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09263_Straubing,-0.66382873,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09271_Deggendorf,-0.6321635,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09272_Freyung-Grafenau,-0.4490675,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09273_Kelheim,-0.45535806,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09274_Landshut,-0.42802718,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09275_Passau,-0.6771884,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09276_Regen,-0.30804724,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09277_Rottal-Inn,-0.53349185,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09278_Straubing-Bogen,-0.57858866,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09279_Dingolfing-Landau,-0.62368876,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09361_Amberg,-0.4248603,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09362_Regensburg,-0.6549916,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09363_Weiden i.d. OPf.,-0.65561736,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09371_Amberg-Sulzbach,-0.4291355,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09372_Cham,-0.40831193,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09373_Neumarkt i.d. OPf.,-0.26263863,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09374_Neustadt a.d. Waldnaab,-0.53394055,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09375_Regensburg,-0.5540935,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09376_Schwandorf,-0.50756335,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09377_Tirschenreuth,-0.51058614,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09461_Bamberg,-0.5905839,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09462_Bayreuth,-0.6687654,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09463_Coburg,-0.5804102,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09464_Hof,-0.53817487,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09471_Bamberg,-0.4443671,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09472_Bayreuth,-0.46055597,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09473_Coburg,-0.5504236,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09474_Forchheim,-0.49842298,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09475_Hof,-0.36278486,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09476_Kronach,-0.36628938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09477_Kulmbach,-0.5082456,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09478_Lichtenfels,-0.49304327,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09479_Wunsiedel i. Fichtelgebirge,-0.4140328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09561_Ansbach,-0.17895629,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09562_Erlangen,-0.57477796,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09563_Fürth,-0.4819244,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09564_Nürnberg,-0.5453139,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09565_Schwabach,-0.49120572,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09571_Ansbach,-0.15892905,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09572_Erlangen-Höchstadt,-0.49991265,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09573_Fürth,-0.37388784,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09574_Nürnberger Land,-0.3553187,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09575_Neustadt a.d. Aisch-Bad Windsheim,-0.26376924,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09576_Roth,-0.30219376,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09577_Weißenburg-Gunzenhausen,-0.15145326,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09661_Aschaffenburg,-0.3147178,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09662_Schweinfurt,-0.2505583,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09663_Würzburg,-0.1747927,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09671_Aschaffenburg,-0.14094248,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09672_Bad Kissingen,-0.08704457,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09673_Rhön-Grabfeld,-0.09112529,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09674_Haßberge,-0.35026142,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09675_Kitzingen,-0.33330154,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09676_Miltenberg,-0.059487794,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09677_Main-Spessart,-0.048941694,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09678_Schweinfurt,-0.27717924,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09679_Würzburg,-0.19045953,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09761_Augsburg,-0.24964055,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09762_Kaufbeuren,0.017661447,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09763_Kempten (Allgäu),0.08206083,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09764_Memmingen,-0.023467215,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09771_Aichach-Friedberg,-0.22379002,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09772_Augsburg,-0.21096112,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09773_Dillingen a.d. Donau,-0.22731587,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09774_Günzburg,-0.2222881,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09775_Neu-Ulm,-0.21565461,DD,sem,days_with_precipitation_amount_below_threshold,days,10
