region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09183_Mühldorf a. Inn,-2.0130043029785156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,-1.6099662780761719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,-2.022319793701172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,-2.5176544189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,-1.5842514038085938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,-1.4970321655273438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,-1.4266014099121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,-2.636493682861328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,-2.6754302978515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,-3.0269546508789062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,-3.021076202392578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,-2.8893585205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,-2.4782867431640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,-2.2630157470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,-2.4191246032714844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,-2.663227081298828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,-2.967388153076172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09277_Rottal-Inn,-2.3347625732421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09278_Straubing-Bogen,-2.7042884826660156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09279_Dingolfing-Landau,-3.2987518310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_Amberg,-2.1152915954589844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_Regensburg,-3.2539405822753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_Weiden i.d. OPf.,-2.657543182373047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09371_Amberg-Sulzbach,-2.268840789794922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09372_Cham,-2.6384010314941406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09373_Neumarkt i.d. OPf.,-2.1825942993164062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09374_Neustadt a.d. Waldnaab,-2.6110191345214844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,-2.538158416748047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,-2.70709228515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,-2.5577163696289062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,-3.6195297241210938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,-3.285846710205078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,-4.386314392089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,-3.3613357543945312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,-3.2064552307128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,-2.8221893310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,-4.070121765136719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,-2.659820556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,-3.1194839477539062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,-3.3451690673828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,-3.7347412109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,-3.766376495361328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,-3.248779296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09561_Ansbach,-2.3675765991210938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,-3.2484474182128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,-3.6852340698242188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,-2.8845672607421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09565_Schwabach,-2.6845932006835938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09571_Ansbach,-1.9103164672851562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09572_Erlangen-Höchstadt,-3.011749267578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09573_Fürth,-3.417388916015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09574_Nürnberger Land,-2.5100784301757812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,-2.0469970703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09576_Roth,-2.6932296752929688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09577_Weißenburg-Gunzenhausen,-2.645233154296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09661_Aschaffenburg,-2.5964508056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09662_Schweinfurt,-3.385478973388672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09663_Würzburg,-2.8854598999023438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09671_Aschaffenburg,-2.8385009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,-3.5942916870117188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,-3.620128631591797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,-3.4081764221191406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,-2.859325408935547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,-2.533527374267578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,-2.4881935119628906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,-3.430816650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,-2.5840492248535156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,-2.023773193359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,-2.4981231689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),-2.374256134033203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,-2.3570709228515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,-1.7188224792480469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,-1.9743194580078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,-2.103290557861328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,-1.3089332580566406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,-1.6882476806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),-2.506744384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,-2.144908905029297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,-2.0757789611816406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,-2.2525787353515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,-2.335124969482422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,-1.5064506530761719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,-1.7520256042480469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,-1.5505638122558594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,-1.5415840148925781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,-1.9250030517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,-1.877716064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,-4.888114929199219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,-4.015621185302734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,-6.194084167480469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),-5.969566345214844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,-4.905067443847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,-4.4522552490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,-4.931182861328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,-4.964485168457031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,-4.4232025146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,-4.6241302490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,-5.06439208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,-5.5343475341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,-5.387115478515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,-5.092182159423828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,-4.3755950927734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,-5.2550506591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,-6.432701110839844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,-4.8699951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,-5.069828033447266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,-5.171062469482422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,-4.801143646240234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,-4.897090911865234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,-4.333332061767578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-5.646903991699219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,-5.882556915283203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,-4.233638763427734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,-5.778903961181641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,-4.732261657714844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,-4.6917572021484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,-2.935962677001953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,-4.142536163330078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,-3.933765411376953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,-6.197856903076172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,-7.476356506347656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,-6.938243865966797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,-5.355579376220703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-5.855445861816406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,-2.8293914794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,-3.3353118896484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,-3.638225555419922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,-4.183845520019531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,-4.011726379394531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,-4.247444152832031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),-3.0303916931152344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,-3.214569091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,-3.172313690185547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,-3.3009185791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,-3.797821044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,-3.8165359497070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,-3.9114646911621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,-3.8203201293945312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,-4.353153228759766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,-3.8099212646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-4.459651947021484,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,-3.4175872802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,-3.6309280395507812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,-2.856273651123047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,-4.198482513427734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,-2.9427108764648438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,-3.990570068359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,-3.5609359741210938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,-3.4717330932617188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,-3.8172149658203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-3.1318435668945312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,-3.2384796142578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,-3.9661788940429688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,-3.9948768615722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,-3.593914031982422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,-3.8716697692871094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,-2.980365753173828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,-2.8520736694335938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,-3.7747039794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-2.6869735717773438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,-3.2159271240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,-2.355915069580078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,-3.1658172607421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,-3.2833251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,-5.612113952636719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-5.174102783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-4.463062286376953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-5.123126983642578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
