region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09674_Haßberge,0.755735,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09675_Kitzingen,0.71109116,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09676_Miltenberg,1.0218529,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09677_Main-Spessart,1.0351145,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09678_Schweinfurt,0.8632994,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09679_Würzburg,0.8566708,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09761_Augsburg,0.65904856,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09762_Kaufbeuren,0.7069807,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09763_Kempten (Allgäu),0.80520624,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09764_Memmingen,0.7267102,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09771_Aichach-Friedberg,0.71993977,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09772_Augsburg,0.67527413,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09773_Dillingen a.d. Donau,0.73388934,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09774_Günzburg,0.67123437,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09775_Neu-Ulm,0.6952307,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09776_Lindau (Bodensee),0.9334445,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09777_Ostallgäu,0.817144,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09778_Unterallgäu,0.6729896,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09779_Donau-Ries,0.8326938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09780_Oberallgäu,1.0630096,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10041_Regionalverband Saarbrücken,1.4141519,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10042_Merzig-Wadern,1.6139531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10043_Neunkirchen,1.5117731,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10044_Saarlouis,1.3985233,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10045_Saarpfalz-Kreis,1.5187131,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10046_St. Wendel,1.6278721,DD,sem,days_with_precipitation_amount_below_threshold,days,10
11000_Berlin,0.070013545,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12051_Brandenburg an der Havel,0.15309618,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12052_Cottbus,-0.019639667,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12053_Frankfurt (Oder),0.07996308,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12054_Potsdam,0.071416885,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12060_Barnim,0.11745031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12061_Dahme-Spreewald,0.10256731,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12062_Elbe-Elster,0.1243673,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12063_Havelland,0.11411346,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12064_Märkisch-Oderland,0.061868366,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12065_Oberhavel,0.10380052,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12066_Oberspreewald-Lausitz,0.13723828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12067_Oder-Spree,0.13349031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12068_Ostprignitz-Ruppin,0.15308012,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12069_Potsdam-Mittelmark,0.16598229,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12070_Prignitz,0.10851375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12071_Spree-Neiße,0.020500049,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12072_Teltow-Fläming,0.11999137,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12073_Uckermark,0.112406276,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13003_Rostock,-0.1461703,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13004_Schwerin,0.21978512,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13072_Rostock,0.06987267,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13076_Ludwigslust-Parchim,0.07533813,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13071_Mecklenburgische Seenplatte,0.100852564,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13073_Vorpommern-Rügen,0.05497688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13074_Nordwestmecklenburg,0.13978028,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13075_Vorpommern-Greifswald,0.21385768,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14511_Chemnitz,0.12617941,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14522_Mittelsachsen,0.16753414,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14523_Vogtlandkreis,0.32889724,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14521_Erzgebirgskreis,0.35420442,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14524_Zwickau,0.13794146,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14612_Dresden,0.05801686,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14626_Görlitz,0.07611506,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14625_Bautzen,0.13774571,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14627_Meißen,0.03498238,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14628_Sächsische Schweiz-Osterzgebirge,0.29870257,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14713_Leipzig,0.08690877,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14729_Leipzig,0.02622049,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14730_Nordsachsen,0.062042236,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15001_Dessau-Roßlau,0.022426004,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15082_Anhalt-Bitterfeld,0.016748996,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15091_Wittenberg,0.12394413,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15002_Halle (Saale),-0.08165848,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15084_Burgenlandkreis,0.18522684,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15088_Saalekreis,0.042549536,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15087_Mansfeld-Südharz,0.16983709,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15003_Magdeburg,0.15707538,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15085_Harz,0.4185443,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15086_Jerichower Land,0.18118915,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15083_Börde,0.19006783,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15090_Stendal,0.11368581,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15089_Salzlandkreis,0.004721123,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15081_Altmarkkreis Salzwedel,0.09291485,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16051_Erfurt,0.3092642,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16052_Gera,0.22353476,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16053_Jena,0.24638689,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16054_Suhl,1.044196,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16055_Weimar,0.33377323,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16056_Eisenach,0.5522281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16061_Eichsfeld,0.38018832,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16062_Nordhausen,0.35628575,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16063_Wartburgkreis,0.516415,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16064_Unstrut-Hainich-Kreis,0.38335767,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16065_Kyffhäuserkreis,0.31497923,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16066_Schmalkalden-Meiningen,0.8436661,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16067_Gotha,0.66495246,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16068_Sömmerda,0.17458892,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16069_Hildburghausen,0.8622399,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16070_Ilm-Kreis,0.7694673,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16071_Weimarer Land,0.30800408,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16072_Sonneberg,0.9556739,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16073_Saalfeld-Rudolstadt,0.6659862,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16074_Saale-Holzland-Kreis,0.2937424,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16075_Saale-Orla-Kreis,0.5058523,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16076_Greiz,0.30480963,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16077_Altenburger Land,0.11604396,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01001_01059_Region_um_Flensburg,0.48749608,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01002_01057_01058_Region_um_Kiel,0.295,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01003_13074_01055_01053_01062_Region_um_Lübeck,0.16167323,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01004_01058_01060_01057_01002_Region_um_Neumünster,0.2718861,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.07490259,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.18672107,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_03154_03151_Region_um_Wolfsburg,0.12542497,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.23126823,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_03452_03457_Region_um_Emden,0.3181876,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.27766752,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_03459_05566_Region_um_Osnabrück,0.4145517,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_03455_Region_um_Wilhelmshaven,0.3201567,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.16313225,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_03352_03461_Region_um_Bremerhaven,0.13652293,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_05162_05158_05112_Region_um_Düsseldorf,0.81513494,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.7475726,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.699499,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_05112_05162_05166_05170_Region_um_Krefeld,0.751138,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_05370_05166_05162_Region_um_Mönchengladbach,0.82390314,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.78431433,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.6893534,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_05124_05122_05378_05374_Region_um_Remscheid,1.0473418,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_05158_05124_05378_05120_Region_um_Solingen,0.94917303,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.99089247,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_05382_Region_um_Bonn,0.9302185,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_05315_05378_05158_Region_um_Leverkusen,0.9109708,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.6255698,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.58536655,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_05566_05558_05570_Region_um_Münster,0.4958804,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_05754_05758_05766_Region_um_Bielefeld,0.47603333,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.65761405,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.64022404,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_05954_05913_05978_05962_Region_um_Hagen,0.7995409,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_05978_05974_05570_05558_Region_um_Hamm,0.5132279,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_05513_05562_05911_Region_um_Herne,0.5629451,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_06432_06438_Region_um_Darmstadt,0.9371784,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.98750484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.9967472,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,1.0398616,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,1.074911,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.9729342,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_06633_03159_Region_um_Kassel,0.3843468,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_07137_07141_07143_Region_um_Koblenz,1.0584012,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_07235_Region_um_Trier,1.5425744,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.883386,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_07335_07332_Region_um_Kaiserslautern,1.1549907,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_07337_Region_um_Landau_in_der_Pfalz,1.1525282,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.8818572,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_07339_06414_06433_Region_um_Mainz,0.91592616,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,1.0858974,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_07340_Region_um_Pirmasens,1.3866572,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.0185534,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.9674159,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_07340_10045_07317_Region_um_Zweibrücken,1.426988,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.0284747,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.0408891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_08125_Region_um_Heilbronn,1.1283036,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_08216_Region_um_Baden-Baden,1.3619863,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_08215_07334_Region_um_Karlsruhe,0.9731966,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_08226_08222_Region_um_Heidelberg,1.1108406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.0493217,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_08236_08235_Region_um_Pforzheim,1.2502613,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.4525056,DD,sem,days_with_precipitation_amount_below_threshold,days,10
