region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
14713_Leipzig,-0.001491546630859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14729_Leipzig,-0.2550086975097656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14730_Nordsachsen,-0.026149749755859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15001_Dessau-Roßlau,0.2836036682128906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15082_Anhalt-Bitterfeld,0.08353424072265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15091_Wittenberg,0.25370025634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15002_Halle (Saale),-0.12650299072265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15084_Burgenlandkreis,-0.2794342041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15088_Saalekreis,-0.075958251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15087_Mansfeld-Südharz,-0.04102325439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15003_Magdeburg,0.15398406982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15085_Harz,0.0405426025390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15086_Jerichower Land,0.4537506103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15083_Börde,0.40631866455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15090_Stendal,0.24895477294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15089_Salzlandkreis,-0.17589187622070312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15081_Altmarkkreis Salzwedel,0.16479873657226562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16051_Erfurt,0.24076461791992188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16052_Gera,-0.00412750244140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16053_Jena,-0.042240142822265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16054_Suhl,0.8176193237304688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16055_Weimar,0.1094970703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16056_Eisenach,0.4200172424316406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16061_Eichsfeld,0.2696266174316406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16062_Nordhausen,0.16765213012695312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16063_Wartburgkreis,0.35236358642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16064_Unstrut-Hainich-Kreis,0.23174667358398438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16065_Kyffhäuserkreis,-0.002208709716796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16066_Schmalkalden-Meiningen,0.7101058959960938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16067_Gotha,0.7225990295410156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16068_Sömmerda,-0.5170707702636719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16069_Hildburghausen,0.5993728637695312,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16070_Ilm-Kreis,0.6653022766113281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16071_Weimarer Land,0.17209625244140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16072_Sonneberg,0.5816612243652344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16073_Saalfeld-Rudolstadt,0.6055564880371094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16074_Saale-Holzland-Kreis,-0.1357269287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16075_Saale-Orla-Kreis,0.4560585021972656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16076_Greiz,0.111968994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16077_Altenburger Land,0.07147216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01001_01059_Region_um_Flensburg,0.24358749389648438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01002_01057_01058_Region_um_Kiel,0.2628364562988281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01003_13074_01055_01053_01062_Region_um_Lübeck,0.321990966796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01004_01058_01060_01057_01002_Region_um_Neumünster,0.2649955749511719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.2858390808105469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.07714080810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_03154_03151_Region_um_Wolfsburg,0.48610687255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.1562957763671875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_03452_03457_Region_um_Emden,0.3221321105957031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.2853660583496094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_03459_05566_Region_um_Osnabrück,0.2401275634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_03455_Region_um_Wilhelmshaven,0.2566490173339844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.0173797607421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_03352_03461_Region_um_Bremerhaven,0.2759361267089844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_05162_05158_05112_Region_um_Düsseldorf,0.7515754699707031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.8504562377929688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.5311851501464844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_05112_05162_05166_05170_Region_um_Krefeld,0.7670402526855469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_05370_05166_05162_Region_um_Mönchengladbach,0.6732330322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.7469406127929688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.6734886169433594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_05124_05122_05378_05374_Region_um_Remscheid,0.9727783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_05158_05124_05378_05120_Region_um_Solingen,1.0151214599609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.813568115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_05382_Region_um_Bonn,0.9336891174316406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_05315_05378_05158_Region_um_Leverkusen,0.9398651123046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.5502700805664062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.37850189208984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_05566_05558_05570_Region_um_Münster,0.258056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_05754_05758_05766_Region_um_Bielefeld,0.22243118286132812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.45963287353515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.5855178833007812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_05954_05913_05978_05962_Region_um_Hagen,0.7238388061523438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_05978_05974_05570_05558_Region_um_Hamm,0.2494659423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_05513_05562_05911_Region_um_Herne,0.3439064025878906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_06432_06438_Region_um_Darmstadt,0.7350120544433594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.9828376770019531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.8873748779296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,1.3323974609375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,1.2753791809082031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.9362030029296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_06633_03159_Region_um_Kassel,0.14638900756835938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_07137_07141_07143_Region_um_Koblenz,0.8395767211914062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_07235_Region_um_Trier,1.5777549743652344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),1.1154098510742188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_07335_07332_Region_um_Kaiserslautern,1.3771514892578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_07337_Region_um_Landau_in_der_Pfalz,1.4029731750488281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,1.0840682983398438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_07339_06414_06433_Region_um_Mainz,1.1781158447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,1.2413330078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_07340_Region_um_Pirmasens,1.6043815612792969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.1854515075683594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.1425094604492188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_07340_10045_07317_Region_um_Zweibrücken,1.5929603576660156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.2760505676269531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.0995292663574219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_08125_Region_um_Heilbronn,1.3898239135742188,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_08216_Region_um_Baden-Baden,1.3020896911621094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_08215_07334_Region_um_Karlsruhe,1.0403938293457031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_08226_08222_Region_um_Heidelberg,1.3154983520507812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.3224906921386719,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_08236_08235_Region_um_Pforzheim,1.2043685913085938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.9020538330078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08421_08425_09775_Region_um_Ulm,0.8153305053710938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09161_09176_09185_09186_Region_um_Ingolstadt,0.46234893798828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09162_09184_09179_09174_Region_um_München,0.5757293701171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09163_09187_Region_um_Rosenheim,0.3552513122558594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09261_09274_Region_um_Landshut,0.30477142333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09262_09275_Region_um_Passau,0.2396087646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09263_09278_Region_um_Straubing,0.39410400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09361_09371_Region_um_Amberg,0.45214080810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09362_09375_Region_um_Regensburg,0.4423255920410156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.5841484069824219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09461_09471_Region_um_Bamberg,0.4685821533203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09462_09472_Region_um_Bayreuth,0.7251739501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09463_09473_Region_um_Coburg,0.4503936767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09464_09475_Region_um_Hof,0.6628189086914062,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09561_09571_Region_um_Ansbach,0.7373771667480469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09562_09572_09564_09563_Region_um_Erlangen,0.7302589416503906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09563_09573_09562_09564_Region_um_Fürth,0.6908760070800781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.6724815368652344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09565_09576_09564_Region_um_Schwabach,0.8108978271484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.7102012634277344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09661_09671_09676_Region_um_Aschaffenburg,0.9495277404785156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09662_09678_Region_um_Schweinfurt,0.6187934875488281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09663_09679_Region_um_Würzburg,0.6197624206542969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09761_09772_09771_Region_um_Augsburg,0.45050811767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09762_09777_Region_um_Kaufbeuren,0.3406105041503906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09763_09780_Region_um_Kempten_(Allgäu),0.8727073669433594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09764_09778_08436_Region_um_Memmingen,0.45134735107421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.7973213195800781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,1.6422958374023438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.5113029479980469,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12052_12071_Region_um_Cottbus,-0.13111495971679688,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12053_12067_12064_Region_um_Frankfurt_(Oder),0.2978668212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12054_12063_12069_11000_12051_Region_um_Potsdam,0.5902976989746094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13003_13072_Region_um_Rostock,0.12267303466796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
