region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09575_Neustadt a.d. Aisch-Bad Windsheim,5.58892822265625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09576_Roth,5.612770080566406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09577_Weißenburg-Gunzenhausen,6.423542022705078,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09661_Aschaffenburg,6.376335144042969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09662_Schweinfurt,5.982563018798828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09663_Würzburg,5.763263702392578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09671_Aschaffenburg,6.753265380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09672_Bad Kissingen,6.432109832763672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09673_Rhön-Grabfeld,6.639324188232422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09674_Haßberge,6.0533599853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09675_Kitzingen,5.3638763427734375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09676_Miltenberg,6.5461273193359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09677_Main-Spessart,6.1764373779296875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09678_Schweinfurt,5.819759368896484,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09679_Würzburg,5.626697540283203,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_Augsburg,4.2569580078125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_Kaufbeuren,6.1280975341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_Kempten (Allgäu),6.8910369873046875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_Memmingen,5.989845275878906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09771_Aichach-Friedberg,4.463813781738281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09772_Augsburg,4.731254577636719,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09773_Dillingen a.d. Donau,5.614494323730469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09774_Günzburg,5.023078918457031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09775_Neu-Ulm,5.2899169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_Lindau (Bodensee),6.408302307128906,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09777_Ostallgäu,6.3480682373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09778_Unterallgäu,5.964305877685547,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09779_Donau-Ries,6.345542907714844,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09780_Oberallgäu,6.543430328369141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10041_Regionalverband Saarbrücken,6.478694915771484,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10042_Merzig-Wadern,5.850128173828125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_Neunkirchen,6.491645812988281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10044_Saarlouis,5.906074523925781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10045_Saarpfalz-Kreis,6.8472442626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10046_St. Wendel,6.1788177490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
11000_Berlin,5.432044982910156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_Brandenburg an der Havel,5.576488494873047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_Cottbus,5.5976715087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_Frankfurt (Oder),5.937389373779297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_Potsdam,5.278522491455078,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12060_Barnim,6.346584320068359,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12061_Dahme-Spreewald,4.754070281982422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12062_Elbe-Elster,4.867816925048828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12063_Havelland,5.913330078125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12064_Märkisch-Oderland,5.900203704833984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12065_Oberhavel,5.960430145263672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12066_Oberspreewald-Lausitz,5.131874084472656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12067_Oder-Spree,5.269062042236328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12068_Ostprignitz-Ruppin,6.36004638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12069_Potsdam-Mittelmark,5.018989562988281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12070_Prignitz,6.258659362792969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12071_Spree-Neiße,5.586479187011719,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12072_Teltow-Fläming,4.693412780761719,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12073_Uckermark,5.791973114013672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_Rostock,7.456134796142578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_Schwerin,6.373237609863281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13072_Rostock,6.4846038818359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13076_Ludwigslust-Parchim,6.4647216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13071_Mecklenburgische Seenplatte,5.792232513427734,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13073_Vorpommern-Rügen,6.271759033203125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13074_Nordwestmecklenburg,6.169437408447266,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13075_Vorpommern-Greifswald,4.870574951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_Chemnitz,5.063209533691406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14522_Mittelsachsen,5.1025390625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14523_Vogtlandkreis,6.475872039794922,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14521_Erzgebirgskreis,4.983615875244141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14524_Zwickau,5.268482208251953,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_Dresden,5.302318572998047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14626_Görlitz,5.4387054443359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14625_Bautzen,5.130153656005859,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14627_Meißen,4.794918060302734,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14628_Sächsische Schweiz-Osterzgebirge,4.431446075439453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_Leipzig,4.190486907958984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14729_Leipzig,4.32037353515625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14730_Nordsachsen,4.378547668457031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_Dessau-Roßlau,4.755516052246094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15082_Anhalt-Bitterfeld,4.453971862792969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15091_Wittenberg,4.787345886230469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_Halle (Saale),4.2949981689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15084_Burgenlandkreis,3.1949119567871094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15088_Saalekreis,3.8845863342285156,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15087_Mansfeld-Südharz,4.879844665527344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_Magdeburg,4.7210845947265625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15085_Harz,5.109294891357422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15086_Jerichower Land,5.13629150390625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15083_Börde,5.030853271484375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15090_Stendal,5.684303283691406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15089_Salzlandkreis,4.258441925048828,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15081_Altmarkkreis Salzwedel,6.243137359619141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_Erfurt,3.9022483825683594,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_Gera,3.5305633544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_Jena,3.6816329956054688,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_Suhl,7.1953125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_Weimar,4.215457916259766,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_Eisenach,6.082500457763672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16061_Eichsfeld,7.049102783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16062_Nordhausen,6.464954376220703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16063_Wartburgkreis,6.014823913574219,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16064_Unstrut-Hainich-Kreis,5.490367889404297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16065_Kyffhäuserkreis,4.800437927246094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16066_Schmalkalden-Meiningen,6.296352386474609,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16067_Gotha,4.9455413818359375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16068_Sömmerda,3.300212860107422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16069_Hildburghausen,6.818305969238281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16070_Ilm-Kreis,4.961662292480469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16071_Weimarer Land,3.485504150390625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16072_Sonneberg,7.463397979736328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16073_Saalfeld-Rudolstadt,5.315837860107422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16074_Saale-Holzland-Kreis,3.8068389892578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16075_Saale-Orla-Kreis,6.008632659912109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16076_Greiz,5.103340148925781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16077_Altenburger Land,3.9153289794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_01059_Region_um_Flensburg,6.497318267822266,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01002_01057_01058_Region_um_Kiel,6.302745819091797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01003_13074_01055_01053_01062_Region_um_Lübeck,6.29840087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01004_01058_01060_01057_01002_Region_um_Neumünster,6.4340362548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,6.9604949951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,6.604728698730469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03103_03154_03151_Region_um_Wolfsburg,7.067432403564453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03401_03458_04011_03251_03461_Region_um_Delmenhorst,7.01226806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03402_03452_03457_Region_um_Emden,6.976642608642578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),6.898586273193359,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03404_03459_05566_Region_um_Osnabrück,7.308322906494141,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03405_03455_Region_um_Wilhelmshaven,7.382305145263672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,7.14849853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04012_03352_03461_Region_um_Bremerhaven,7.266368865966797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05111_05162_05158_05112_Region_um_Düsseldorf,6.980480194091797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,6.839214324951172,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,7.109264373779297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05114_05112_05162_05166_05170_Region_um_Krefeld,6.639675140380859,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05116_05370_05166_05162_Region_um_Mönchengladbach,6.505397796630859,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,6.951274871826172,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,6.67144775390625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05120_05124_05122_05378_05374_Region_um_Remscheid,7.19209098815918,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05122_05158_05124_05378_05120_Region_um_Solingen,6.988035202026367,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,7.277158737182617,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05314_05382_Region_um_Bonn,6.840278625488281,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05316_05315_05378_05158_Region_um_Leverkusen,6.915164947509766,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,6.820281982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,7.068443298339844,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05515_05566_05558_05570_Region_um_Münster,7.154876708984375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05711_05754_05758_05766_Region_um_Bielefeld,7.836704254150391,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,7.143291473388672,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,7.224853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05914_05954_05913_05978_05962_Region_um_Hagen,7.543865203857422,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05915_05978_05974_05570_05558_Region_um_Hamm,7.237102508544922,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05916_05513_05562_05911_Region_um_Herne,7.131340026855469,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06411_06432_06438_Region_um_Darmstadt,6.185016632080078,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,5.961826324462891,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06413_06438_06435_06412_Region_um_Offenbach_am_Main,6.184482574462891,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,5.9520111083984375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,6.117755889892578,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,6.115566253662109,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06611_06633_03159_Region_um_Kassel,7.00079345703125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07111_07137_07141_07143_Region_um_Koblenz,5.92791748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07211_07235_Region_um_Trier,5.961189270019531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),5.62060546875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
